-0.094073,-0.5128
-0.093552,-0.5126
-0.093414,-0.51255
-0.093226,-0.51248
-0.092734,-0.51228
-0.091803,-0.5119
-0.091457,-0.51176
-0.09129,-0.51169
-0.090615,-0.51139
-0.090196,-0.51121
-0.090194,-0.51121
-0.090076,-0.51115
-0.089966,-0.5111
-0.089892,-0.51107
-0.089671,-0.51097
-0.089294,-0.51078
-0.089161,-0.51072
-0.089092,-0.51068
-0.08906,-0.51067
-0.088503,-0.51039
-0.088321,-0.51029
-0.08792,-0.51008
-0.0876,-0.50991
-0.086459,-0.50929
-0.085846,-0.50895
-0.085756,-0.5089
-0.085599,-0.50881
-0.085567,-0.50879
-0.085319,-0.50864
-0.084339,-0.50807
-0.084102,-0.50792
-0.084031,-0.50788
-0.082659,-0.50705
-0.082444,-0.50691
-0.081968,-0.50661
-0.081692,-0.50643
-0.081254,-0.50615
-0.080136,-0.50541
-0.080058,-0.50536
-0.079279,-0.50484
-0.079161,-0.50476
-0.078763,-0.50449
-0.077467,-0.50362
-0.077246,-0.5034
-0.07665,-0.50281
-0.076193,-0.50235
-0.076087,-0.50225
-0.07576,-0.50192
-0.074925,-0.50106
-0.074641,-0.50077
-0.074334,-0.50046
-0.073891,-0.49999
-0.073842,-0.49994
-0.073579,-0.49966
-0.073559,-0.49964
-0.073387,-0.49945
-0.073052,-0.49908
-0.072793,-0.4988
-0.072723,-0.49872
-0.072549,-0.49853
-0.071469,-0.49732
-0.070124,-0.4958
-0.070025,-0.49568
-0.069865,-0.4955
-0.06984,-0.49547
-0.069404,-0.49496
-0.068424,-0.49378
-0.068285,-0.49361
-0.068059,-0.49333
-0.067721,-0.49291
-0.067244,-0.4923
-0.067236,-0.49229
-0.066777,-0.49168
-0.065241,-0.48963
-0.064763,-0.48898
-0.064733,-0.48894
-0.064625,-0.4888
-0.06404,-0.48801
-0.063625,-0.48744
-0.063572,-0.48737
-0.063448,-0.48719
-0.063326,-0.48702
-0.062691,-0.48609
-0.061785,-0.48475
-0.061676,-0.48459
-0.061594,-0.48446
-0.061572,-0.48443
-0.061487,-0.4843
-0.061251,-0.48395
-0.060945,-0.48348
-0.060908,-0.48343
-0.060335,-0.48255
-0.060043,-0.48209
-0.059515,-0.48126
-0.059501,-0.48124
-0.059474,-0.4812
-0.059461,-0.48118
-0.059232,-0.48078
-0.058667,-0.47979
-0.058384,-0.47928
-0.058029,-0.47865
-0.057548,-0.47778
-0.057384,-0.47748
-0.057037,-0.47685
-0.056388,-0.47566
-0.05612,-0.47517
-0.056061,-0.47506
-0.055176,-0.4734
-0.054611,-0.47232
-0.054559,-0.47222
-0.053309,-0.4698
-0.052331,-0.46787
-0.051287,-0.4658
-0.051258,-0.46574
-0.049651,-0.46245
-0.049346,-0.46183
-0.049265,-0.46166
-0.049253,-0.46163
-0.048959,-0.46099
-0.048911,-0.46088
-0.04877,-0.46056
-0.048011,-0.45882
-0.047958,-0.4587
-0.047583,-0.45781
-0.047055,-0.45656
-0.046712,-0.45574
-0.046572,-0.45539
-0.046085,-0.45416
-0.044664,-0.4505
-0.044594,-0.45032
-0.043986,-0.44871
-0.043099,-0.44636
-0.041894,-0.4431
-0.041758,-0.44273
-0.041646,-0.44242
-0.040811,-0.44011
-0.040588,-0.43949
-0.04052,-0.4393
-0.039704,-0.43687
-0.038887,-0.43443
-0.038654,-0.43373
-0.035142,-0.42294
-0.034374,-0.42056
-0.033538,-0.41782
-0.032998,-0.41602
-0.032902,-0.4157
-0.032367,-0.41385
-0.0322,-0.41327
-0.031316,-0.41015
-0.030639,-0.40762
-0.030606,-0.40749
-0.030555,-0.4073
-0.030226,-0.40601
-0.029485,-0.40298
-0.029394,-0.4026
-0.027848,-0.39615
-0.026742,-0.3914
-0.026177,-0.38894
-0.026169,-0.38891
-0.025763,-0.3871
-0.02573,-0.38695
-0.025312,-0.38499
-0.02379,-0.37781
-0.023573,-0.37678
-0.023379,-0.37587
-0.023254,-0.37524
-0.02214,-0.36942
-0.021122,-0.36378
-0.021017,-0.36319
-0.020285,-0.35889
-0.020156,-0.35813
-0.01987,-0.35641
-0.01948,-0.35402
-0.019341,-0.35316
-0.019216,-0.35237
-0.019192,-0.35222
-0.019079,-0.35149
-0.019015,-0.35108
-0.018415,-0.34707
-0.018249,-0.3459
-0.018133,-0.34504
-0.01809,-0.34472
-0.017603,-0.34093
-0.016743,-0.33417
-0.016639,-0.33335
-0.016272,-0.33043
-0.016213,-0.32996
-0.015967,-0.3279
-0.015527,-0.32416
-0.015285,-0.32208
-0.015203,-0.32136
-0.014845,-0.31824
-0.014498,-0.31513
-0.014397,-0.31419
-0.0141,-0.31143
-0.01364,-0.30713
-0.013138,-0.30233
-0.012896,-0.2999
-0.012528,-0.29614
-0.012034,-0.29072
-0.011987,-0.2902
-0.011869,-0.28883
-0.011731,-0.28724
-0.011125,-0.28003
-0.010947,-0.27792
-0.010922,-0.27762
-0.010777,-0.27586
-0.010245,-0.26927
-0.0098536,-0.26439
-0.0098084,-0.26382
-0.0086711,-0.24621
-0.0077135,-0.23106
-0.0077098,-0.231
-0.0076518,-0.23001
-0.0074865,-0.2272
-0.0070923,-0.22047
-0.0068098,-0.21556
-0.0063255,-0.20684
-0.0063112,-0.20657
-0.0057873,-0.19642
-0.005695,-0.19451
-0.0051362,-0.18271
-0.0044167,-0.16712
-0.0043844,-0.1664
-0.0042575,-0.16323
-0.0041976,-0.16042
-0.0041703,-0.159
-0.0040972,-0.15512
-0.0040899,-0.15449
-0.0040422,-0.15025
-0.0039529,-0.14221
-0.0039173,-0.13899
-0.0038825,-0.13556
-0.0038532,-0.1317
-0.0038051,-0.12484
-0.0037864,-0.12083
-0.0037776,-0.11698
-0.0037936,-0.11344
-0.0038608,-0.10877
-0.0039026,-0.10595
-0.0040383,-0.10115
-0.004041,-0.10108
-0.004071,-0.10038
-0.0041749,-0.098096
-0.0043556,-0.094245
-0.004437,-0.09259
-0.0044406,-0.092525
-0.0044538,-0.092288
-0.004679,-0.088425
-0.0049487,-0.083906
-0.005003,-0.083043
-0.0052143,-0.079713
-0.0052527,-0.079139
