-0.055265,-0.55949
-0.055085,-0.55942
-0.053754,-0.55887
-0.053668,-0.55883
-0.053442,-0.55874
-0.05334,-0.55869
-0.053173,-0.55862
-0.05274,-0.55843
-0.052565,-0.55835
-0.052452,-0.55829
-0.05232,-0.55823
-0.052242,-0.55819
-0.052024,-0.55809
-0.051984,-0.55807
-0.05114,-0.55765
-0.051061,-0.55761
-0.050959,-0.55756
-0.050809,-0.55748
-0.050178,-0.55714
-0.050004,-0.55705
-0.049971,-0.55703
-0.049771,-0.55692
-0.049677,-0.55686
-0.049641,-0.55684
-0.049277,-0.55664
-0.049117,-0.55654
-0.049022,-0.55649
-0.048857,-0.55639
-0.048817,-0.55637
-0.048183,-0.55597
-0.048154,-0.55595
-0.047786,-0.55572
-0.04672,-0.55503
-0.046478,-0.55487
-0.045738,-0.55439
-0.045577,-0.55428
-0.045153,-0.554
-0.042968,-0.55252
-0.041752,-0.55169
-0.041234,-0.55133
-0.041196,-0.5513
-0.041049,-0.5512
-0.039527,-0.5501
-0.039181,-0.54984
-0.038429,-0.54928
-0.038146,-0.54906
-0.037079,-0.54825
-0.03685,-0.548
-0.036733,-0.54787
-0.035982,-0.54704
-0.035944,-0.547
-0.035922,-0.54697
-0.035719,-0.54674
-0.035628,-0.54664
-0.035527,-0.54652
-0.035138,-0.54607
-0.035112,-0.54604
-0.034753,-0.54561
-0.034275,-0.54505
-0.034146,-0.54489
-0.033905,-0.5446
-0.033869,-0.54456
-0.03386,-0.54455
-0.033696,-0.54435
-0.033227,-0.54376
-0.0328,-0.54322
-0.032668,-0.54305
-0.032608,-0.54297
-0.031657,-0.54173
-0.031103,-0.54099
-0.030947,-0.54078
-0.030574,-0.54027
-0.030553,-0.54024
-0.030523,-0.5402
-0.030297,-0.53988
-0.030274,-0.53985
-0.030189,-0.53973
-0.029884,-0.53929
-0.029718,-0.53905
-0.02953,-0.53877
-0.029384,-0.53856
-0.029211,-0.5383
-0.029164,-0.53823
-0.028026,-0.53652
-0.028013,-0.5365
-0.027987,-0.53646
-0.027824,-0.5362
-0.027719,-0.53603
-0.027698,-0.536
-0.027606,-0.53584
-0.027566,-0.53578
-0.026605,-0.53416
-0.026477,-0.53395
-0.025961,-0.53306
-0.025523,-0.5323
-0.025423,-0.53213
-0.025089,-0.53155
-0.025075,-0.53153
-0.024948,-0.53131
-0.024372,-0.53031
-0.024255,-0.5301
-0.024245,-0.53008
-0.024003,-0.52964
-0.023813,-0.5293
-0.023729,-0.52914
-0.023717,-0.52912
-0.023067,-0.52791
-0.022589,-0.52702
-0.022109,-0.52612
-0.021383,-0.52474
-0.020779,-0.52359
-0.020659,-0.52336
-0.020537,-0.52312
-0.020135,-0.52234
-0.019893,-0.52187
-0.019477,-0.52105
-0.019155,-0.5204
-0.01897,-0.52002
-0.018599,-0.51925
-0.018486,-0.519
-0.018438,-0.5189
-0.018422,-0.51887
-0.017695,-0.51726
-0.017396,-0.5166
-0.017258,-0.51629
-0.01723,-0.51623
-0.017201,-0.51616
-0.017065,-0.51585
-0.01694,-0.51556
-0.016504,-0.51456
-0.016504,-0.51456
-0.016426,-0.51437
-0.016301,-0.51406
-0.016084,-0.51351
-0.015761,-0.51268
-0.015737,-0.51262
-0.015559,-0.51215
-0.015021,-0.51071
-0.01453,-0.50935
-0.014417,-0.50904
-0.0125,-0.50374
-0.012248,-0.50304
-0.011328,-0.50038
-0.011036,-0.49952
-0.010594,-0.49823
-0.010212,-0.49708
-0.0097296,-0.49557
-0.0094587,-0.49471
-0.0087013,-0.49221
-0.0085991,-0.49187
-0.007907,-0.48954
-0.0072809,-0.48742
-0.0069023,-0.48612
-0.0064536,-0.48456
-0.0064042,-0.48439
-0.0063529,-0.48421
-0.0063095,-0.48405
-0.005631,-0.48159
-0.0055815,-0.48141
-0.0051356,-0.47975
-0.0050914,-0.47959
-0.0046643,-0.47799
-0.0043623,-0.47685
-0.0040694,-0.47573
-0.0040034,-0.47547
-0.0032233,-0.4724
-0.0030614,-0.47174
-0.0028888,-0.47103
-0.0028354,-0.4708
-0.0019673,-0.46709
-0.0014976,-0.46507
-0.0012044,-0.4638
-0.0010267,-0.46302
-0.00088573,-0.4624
-0.00055493,-0.46093
0.00066829,-0.45547
0.001289,-0.45265
0.0015746,-0.45135
0.0033044,-0.44341
0.0057133,-0.43221
0.0062777,-0.42956
0.0063407,-0.42926
0.0074933,-0.42346
0.0077377,-0.4222
0.0079865,-0.4209
0.011951,-0.39995
0.015744,-0.37961
0.018577,-0.36426
0.019418,-0.35967
0.022358,-0.34346
0.022842,-0.34078
0.023634,-0.33636
0.024056,-0.334
0.024934,-0.32891
0.026412,-0.32024
0.027325,-0.31485
0.027936,-0.31113
0.02824,-0.30925
0.034627,-0.26966
0.038286,-0.24694
0.038775,-0.24389
0.041906,-0.22408
0.04712,-0.19072
0.048497,-0.18191
0.05731,-0.12539
0.057698,-0.12286
0.059178,-0.11322
0.059239,-0.1128
0.06708,-0.06006
0.067902,-0.054507
0.069251,-0.045377
0.069739,-0.042008
0.074123,-0.009966
0.074279,-0.0087983
0.076133,0.0056112
0.076361,0.007491
0.076771,0.011099
0.076853,0.011879
0.077023,0.013525
0.077032,0.01363
0.077277,0.016647
0.077304,0.016995
0.077433,0.018693
0.077478,0.019348
0.077518,0.019942
0.077601,0.021308
0.077795,0.024694
0.077935,0.027156
0.078161,0.03129
