L_FAL,,,L_TAM,,,L_FCC,,,L_FM1,,,L_FM2,,,L_FM5,,
0.4048627929687500,0.0938860397338867,0.0627205543518067,0.4868344116210938,0.1102192611694336,0.0913917541503906,0.4566960754394531,0.0429259757995605,0.0525391578674317,0.4854756469726563,0.2368674468994141,0.0237105216979980,0.4285876770019532,0.2914236145019531,0.0321988716125488,0.3906969604492188,0.2127382202148438,0.0255315895080566
0.4048146057128906,0.0938076477050781,0.0627066535949707,0.4880433349609375,0.1113340835571289,0.0924179382324219,0.4565608520507813,0.0429337310791016,0.0525479164123535,0.4854293518066407,0.2368485870361328,0.0241049671173096,0.4285848388671875,0.2914816589355469,0.0319546794891357,0.3904566040039062,0.2127825012207031,0.0253005142211914
0.4045323181152344,0.0937817077636719,0.0627250518798828,0.4877416992187500,0.1112749710083008,0.0924852905273438,0.4563097839355469,0.0429329719543457,0.0525555877685547,0.4852765197753907,0.2369633178710938,0.0246571769714355,0.4284933776855469,0.2915114135742188,0.0315398254394531,0.3902858886718750,0.2128505096435547,0.0250993041992188
0.4045223083496094,0.0937484054565430,0.0626796607971192,0.4877247924804687,0.1112945938110352,0.0925288696289063,0.4562626342773438,0.0429331359863281,0.0525489273071289,0.4852337341308594,0.2371132812500000,0.0246707019805908,0.4285584411621094,0.2916564636230469,0.0310398597717285,0.3902392578125000,0.2128798828125000,0.0249933586120606
0.4046276550292969,0.0937137374877930,0.0626803474426270,0.4877868957519531,0.1112666168212891,0.0924859848022461,0.4563455505371094,0.0429416770935059,0.0525487098693848,0.4852482604980469,0.2371436462402343,0.0244079036712646,0.4286183166503906,0.2916869812011719,0.0308177261352539,0.3902892150878906,0.2128959503173828,0.0250115604400635
0.4046540527343750,0.0937249984741211,0.0626506156921387,0.4878293762207032,0.1112079238891602,0.0925071640014648,0.4562830810546875,0.0429800224304199,0.0525580291748047,0.4854763488769531,0.2372386169433593,0.0240191650390625,0.4287398376464844,0.2918209838867187,0.0305456123352051,0.3903192138671875,0.2129519500732422,0.0250048465728760
0.4046099548339844,0.0938298416137695,0.0625956077575684,0.4862439270019531,0.1101218032836914,0.0914566726684570,0.4562194519042969,0.0430319747924805,0.0526037902832031,0.4856040954589844,0.2372301483154297,0.0237528591156006,0.4288983154296875,0.2919340515136719,0.0300874481201172,0.3902745056152344,0.2130659942626953,0.0249732608795166
0.4045839843750000,0.0939888610839844,0.0625667953491211,0.4862891235351562,0.1102060699462891,0.0914694137573242,0.4561153869628906,0.0431014785766602,0.0526161308288574,0.4856608276367188,0.2373053131103516,0.0237402420043945,0.4289697570800781,0.2920586242675781,0.0298151493072510,0.3903179626464844,0.2131350402832031,0.0249685077667236
0.4044194030761719,0.0940641174316406,0.0625205612182617,0.4861137390136719,0.1102294006347656,0.0914778213500976,0.4559205017089844,0.0431037254333496,0.0526043701171875,0.4856880798339844,0.2373816070556641,0.0239598350524902,0.4289840698242188,0.2921438598632812,0.0296455078125000,0.3902745361328125,0.2131928405761719,0.0248980388641357
0.4042727661132813,0.0940959625244141,0.0625331764221191,0.4874883422851563,0.1112058944702149,0.0924941940307617,0.4558092956542969,0.0431025886535645,0.0525650596618652,0.4856234130859375,0.2373584747314453,0.0242320251464844,0.4289721984863281,0.2921272888183594,0.0296748046875000,0.3902933654785156,0.2131927185058594,0.0249060039520264
0.4040965881347656,0.0940483856201172,0.0624333877563477,0.4873369140625000,0.1110822067260742,0.0925341262817383,0.4556791076660157,0.0430207138061523,0.0525468368530273,0.4853537597656250,0.2373510284423828,0.0248441600799561,0.4288837890625000,0.2920198669433594,0.0300142173767090,0.3903056945800781,0.2131035156250000,0.0249220333099365
0.4037923583984375,0.0940931396484375,0.0622531509399414,0.4871569519042969,0.1108400268554687,0.0927664871215820,0.4553939819335938,0.0429253005981446,0.0524943428039551,0.4849558105468750,0.2373205261230469,0.0256130733489990,0.4288588562011719,0.2918839721679687,0.0305130081176758,0.3903302001953125,0.2130355072021484,0.0249249095916748
0.4035166015625000,0.0940242691040039,0.0621377868652344,0.4869352416992188,0.1104541473388672,0.0928341674804687,0.4551539001464844,0.0427852630615234,0.0524264221191406,0.4845614318847656,0.2372937927246093,0.0265315551757812,0.4288169250488281,0.2915713195800781,0.0316957263946533,0.3905741882324219,0.2129288787841797,0.0250554676055908
0.4033478393554688,0.0937430801391602,0.0622027320861816,0.4866290283203125,0.1098508605957031,0.0928826828002930,0.4550912780761719,0.0425376358032227,0.0522408676147461,0.4842189941406250,0.2371575164794922,0.0276992130279541,0.4287825012207032,0.2910324096679687,0.0336374168395996,0.3909255371093750,0.2126749877929687,0.0254364776611328
0.4032245178222656,0.0931378479003906,0.0623031654357910,0.4866154479980469,0.1091379776000977,0.0931504669189453,0.4551679077148438,0.0420451622009277,0.0520122375488281,0.4835303039550781,0.2369703369140625,0.0295796108245850,0.4284705505371094,0.2901590270996094,0.0362470245361328,0.3913219299316406,0.2121511840820313,0.0259884395599365
0.4031185607910157,0.0926143035888672,0.0623354797363281,0.4864907531738281,0.1084951553344727,0.0932608489990234,0.4552369384765625,0.0416442489624024,0.0517720451354980,0.4829627990722656,0.2368778228759765,0.0307966175079346,0.4279445495605469,0.2894308776855468,0.0382245330810547,0.3915407104492187,0.2117061004638672,0.0264935855865478
0.4033403015136719,0.0925839614868164,0.0624109764099121,0.4869973449707031,0.1082751770019531,0.0932927856445313,0.4554231872558594,0.0415515174865723,0.0517176589965820,0.4827522888183594,0.2368757324218750,0.0307831707000732,0.4278310546875000,0.2891625976562500,0.0389273452758789,0.3916217346191406,0.2114980621337891,0.0268121814727783
0.4036247558593750,0.0927149963378906,0.0624861679077148,0.4875093994140625,0.1080754928588867,0.0932523803710937,0.4555431823730469,0.0415218276977539,0.0516918411254883,0.4826432189941406,0.2367965698242187,0.0300925521850586,0.4279765625000000,0.2889219665527344,0.0393599967956543,0.3916694030761719,0.2113740081787109,0.0271253604888916
0.4036380310058594,0.0927346115112305,0.0625011940002441,0.4875524597167969,0.1080443191528320,0.0931798019409180,0.4555309448242187,0.0415549125671387,0.0516673698425293,0.4826302795410156,0.2368309478759765,0.0298510742187500,0.4280468750000000,0.2888869934082031,0.0394681739807129,0.3916761474609375,0.2113795623779297,0.0271946868896484
0.4036815795898437,0.0927290496826172,0.0625852699279785,0.4876116943359375,0.1079955749511719,0.0931628265380859,0.4555271301269531,0.0415561599731445,0.0516539268493652,0.4826419067382813,0.2369147186279297,0.0300199851989746,0.4280686950683594,0.2888435668945313,0.0397960166931152,0.3918236694335938,0.2113691253662109,0.0273746547698975
0.4036475219726562,0.0927310409545899,0.0626827659606934,0.4875486450195313,0.1079206771850586,0.0930827789306641,0.4554533081054687,0.0416031951904297,0.0516473541259766,0.4827187500000000,0.2370341796875000,0.0304634284973145,0.4280935363769531,0.2888331604003906,0.0402172012329102,0.3919980468750000,0.2114000701904297,0.0275419273376465
0.4036396789550781,0.0928807373046875,0.0627383918762207,0.4876572875976563,0.1079519119262695,0.0929810104370117,0.4553788757324219,0.0416932334899902,0.0516584625244141,0.4828428649902344,0.2371821289062500,0.0305151290893555,0.4282130737304687,0.2889476013183594,0.0403114395141601,0.3921307067871094,0.2115251007080078,0.0276285877227783
0.4035838623046875,0.0929513549804687,0.0627804489135742,0.4859461364746094,0.1065475769042969,0.0918685836791992,0.4554402770996094,0.0416728782653809,0.0513621788024902,0.4831151428222656,0.2371404113769531,0.0309096107482910,0.4286236572265625,0.2889742431640624,0.0407906646728515,0.3926163940429688,0.2116326293945313,0.0279245891571045
0.4036297302246094,0.0926917572021484,0.0630569114685059,0.4875970458984375,0.1072216339111328,0.0928136520385742,0.4553437500000000,0.0414449462890625,0.0512319908142090,0.4833135986328125,0.2370209503173828,0.0318415737152100,0.4287783813476563,0.2887998352050781,0.0419393081665039,0.3930921325683594,0.2114975585937500,0.0285334720611572
0.4036350097656250,0.0919204559326172,0.0634529190063477,0.4875493164062500,0.1065819778442383,0.0927896347045898,0.4554937133789063,0.0410638046264649,0.0509790916442871,0.4828320617675781,0.2369581756591796,0.0333061294555664,0.4280763549804688,0.2883032531738281,0.0436461219787597,0.3930711669921875,0.2110104827880859,0.0293817253112793
0.4040402221679688,0.0906466369628906,0.0639361648559570,0.4880704040527344,0.1053483428955078,0.0932023315429688,0.4557625122070312,0.0402233200073242,0.0505353355407715,0.4825971679687500,0.2364899291992187,0.0355289611816406,0.4277603454589844,0.2874535217285156,0.0465477790832520,0.3930611267089844,0.2101575622558594,0.0312444057464600
0.4040481567382813,0.0900123672485352,0.0641840133666992,0.4881632690429688,0.1047956848144531,0.0934952621459961,0.4559099731445312,0.0398142547607422,0.0502897796630859,0.4822832031250000,0.2362025604248047,0.0365100669860840,0.4273755187988281,0.2870821228027344,0.0474983024597168,0.3932807006835938,0.2097064666748047,0.0324940223693848
0.4040160827636719,0.0899684829711914,0.0642481765747070,0.4881843872070313,0.1047286148071289,0.0934532012939453,0.4559205932617187,0.0398048934936523,0.0502667045593262,0.4822627868652344,0.2362290344238281,0.0365729598999023,0.4274201354980469,0.2871134338378906,0.0476219902038574,0.3933582763671875,0.2096787719726562,0.0326482620239258
0.4040051879882813,0.0899507827758789,0.0642962188720703,0.4881689758300781,0.1046738128662109,0.0934254074096680,0.4559028625488281,0.0398331489562988,0.0502333869934082,0.4823616333007812,0.2363054504394531,0.0368788299560547,0.4274469604492188,0.2871524963378906,0.0479327507019043,0.3934131164550781,0.2097289276123047,0.0327977676391601
0.4039315490722656,0.0897097854614258,0.0643832702636719,0.4880967102050781,0.1043373718261719,0.0935250473022461,0.4559048461914063,0.0396808128356934,0.0500692253112793,0.4822482299804687,0.2361962585449219,0.0379148750305176,0.4272588195800781,0.2870294189453125,0.0489959754943848,0.3933289794921875,0.2096307220458984,0.0334211883544922
0.4039245910644531,0.0897480239868164,0.0643649139404297,0.4880998535156250,0.1043296051025391,0.0935849609375000,0.4558673095703125,0.0396881523132324,0.0500495491027832,0.4823014526367188,0.2362031860351562,0.0380672874450684,0.4273973999023438,0.2870681152343750,0.0490644645690918,0.3933928222656250,0.2096828308105469,0.0334724578857422
0.4039327087402344,0.0899291076660156,0.0643494033813476,0.4881448974609375,0.1045088958740234,0.0934875717163086,0.4558234558105469,0.0397739372253418,0.0501239242553711,0.4824711608886719,0.2362574768066406,0.0376403617858887,0.4276034240722656,0.2871912841796874,0.0486339569091797,0.3935355529785156,0.2097842102050781,0.0331833305358887
0.4038664245605469,0.0897159729003906,0.0643297958374023,0.4880491638183594,0.1045944595336914,0.0934925308227539,0.4559595336914062,0.0397779121398926,0.0500846061706543,0.4819254760742188,0.2363006896972656,0.0376475219726562,0.4267758178710938,0.2870335998535156,0.0486859741210937,0.3931006164550782,0.2095590667724609,0.0332272987365722
0.4036736450195312,0.0895136260986328,0.0642226486206055,0.4875923461914062,0.1046430587768555,0.0934041137695312,0.4559791259765625,0.0397450218200684,0.0500719566345215,0.4812517700195312,0.2363467559814453,0.0377827949523926,0.4259292907714844,0.2868985900878906,0.0485675621032715,0.3926148071289063,0.2093394927978516,0.0330316200256348
0.4035046997070312,0.0891689071655273,0.0641243286132812,0.4872888488769531,0.1044215164184570,0.0935412292480469,0.4560330810546875,0.0395730667114258,0.0499694099426270,0.4806419677734375,0.2363413238525391,0.0383585777282715,0.4252208862304688,0.2866434936523437,0.0491061058044433,0.3921132812500000,0.2089763946533203,0.0333320465087890
0.4033522644042969,0.0891471633911133,0.0639818534851074,0.4870722961425781,0.1043538742065430,0.0937381362915039,0.4558840026855469,0.0395401344299317,0.0499990653991699,0.4804710083007813,0.2363382263183594,0.0385071449279785,0.4250073852539062,0.2865820617675781,0.0492118377685547,0.3919779968261719,0.2089284820556641,0.0332629852294922
0.4031345214843750,0.0891350631713867,0.0638333625793457,0.4867201538085937,0.1042797622680664,0.0938835754394531,0.4557651672363282,0.0395182991027832,0.0499684333801270,0.4802239685058594,0.2363784484863281,0.0387912902832031,0.4245274047851563,0.2865425415039062,0.0495648956298828,0.3917959594726563,0.2088502655029297,0.0332459716796875
0.4025688476562500,0.0890143966674805,0.0635182113647461,0.4859180908203125,0.1039188461303711,0.0942519378662109,0.4553483886718750,0.0393704833984375,0.0499115524291992,0.4798988952636719,0.2362537078857422,0.0402540435791016,0.4240702209472657,0.2863680725097656,0.0505549507141113,0.3915483703613281,0.2087372283935547,0.0335047073364258
0.4022114257812500,0.0891882705688477,0.0630523338317871,0.4852732849121094,0.1041081390380859,0.0944834823608398,0.4550791320800781,0.0394829635620117,0.0499746856689453,0.4792215881347656,0.2364615173339844,0.0404071388244629,0.4233247985839844,0.2862250671386719,0.0506859321594238,0.3910690612792969,0.2086747589111328,0.0334605064392090
0.4020984802246094,0.0887464599609375,0.0631078720092773,0.4851824035644531,0.1038494415283203,0.0947545166015625,0.4552923889160156,0.0391889877319336,0.0497492294311523,0.4781258850097657,0.2364313812255859,0.0409838562011719,0.4218222045898438,0.2855559387207031,0.0525012474060059,0.3900585021972656,0.2080189208984375,0.0345494613647461
0.4019229431152344,0.0881526184082031,0.0630969276428223,0.4849911193847656,0.1032205352783203,0.0950115661621094,0.4552439575195313,0.0386800079345703,0.0495405197143555,0.4778237915039062,0.2360252075195313,0.0421408233642578,0.4216268615722656,0.2849316406249999,0.0535663757324219,0.3898264465332031,0.2075773010253906,0.0352249031066895
0.4013932189941407,0.0889588394165039,0.0624422721862793,0.4841929626464844,0.1039474792480469,0.0949613265991211,0.4544763183593750,0.0392264137268066,0.0498866615295410,0.4788519897460938,0.2360614166259766,0.0407571067810059,0.4229540405273438,0.2857872924804687,0.0506119308471680,0.3907369995117188,0.2085583190917969,0.0325954856872559
0.4011902160644532,0.0899225769042969,0.0621595764160156,0.4839816589355469,0.1050663528442383,0.0946437911987305,0.4541983337402344,0.0398457908630371,0.0502341613769531,0.4792259826660156,0.2366393890380859,0.0388494567871094,0.4234044494628906,0.2865232849121094,0.0477989387512207,0.3910111999511719,0.2091775054931641,0.0308162918090820
0.4017262573242187,0.0903063049316406,0.0621965637207031,0.4847414245605469,0.1055067825317383,0.0942589187622070,0.4544684143066406,0.0400436897277832,0.0503763008117676,0.4795365295410156,0.2367882995605469,0.0378028068542480,0.4237720947265625,0.2868516540527343,0.0471989326477051,0.3912935791015625,0.2093684234619140,0.0306116275787353
0.4017928771972656,0.0902764739990234,0.0622914161682129,0.4849869384765625,0.1053208847045898,0.0942985000610352,0.4545776367187500,0.0399427375793457,0.0503788185119629,0.4797692565917969,0.2366625213623047,0.0378178825378418,0.4241238708496094,0.2868751220703125,0.0467161598205566,0.3913783264160156,0.2094143676757813,0.0306122188568115
0.4016434936523438,0.0901876449584961,0.0622150726318359,0.4846117248535156,0.1053830566406250,0.0943124313354492,0.4544643249511719,0.0399545936584473,0.0503648529052734,0.4794781188964844,0.2367223663330078,0.0381681213378906,0.4237930908203125,0.2868982849121094,0.0466762733459473,0.3911488037109375,0.2094459686279297,0.0304067173004150
0.4020765380859375,0.0900709381103516,0.0619882659912110,0.4847098999023438,0.1054287872314453,0.0943529357910157,0.4545124816894531,0.0399405784606934,0.0503634719848633,0.4794572143554688,0.2367371368408203,0.0382412948608398,0.4237559204101563,0.2869118347167969,0.0466773185729980,0.3911938781738281,0.2094452819824218,0.0304372024536133
0.4024345397949219,0.0897679061889649,0.0621695404052734,0.4851829528808594,0.1052494049072266,0.0943010025024414,0.4548236999511719,0.0397386436462402,0.0502935791015625,0.4793938293457031,0.2365937194824219,0.0387043914794922,0.4235990905761719,0.2866497192382812,0.0476284866333008,0.3910308532714844,0.2091612701416016,0.0311855163574219
0.4025867004394532,0.0897500839233398,0.0623906898498535,0.4854461364746094,0.1051601867675781,0.0942224197387695,0.4549848632812500,0.0396707534790039,0.0502475929260254,0.4795526733398437,0.2365078430175781,0.0388238945007324,0.4238292236328125,0.2866552429199219,0.0477578506469726,0.3912175292968750,0.2091321258544922,0.0314283123016357
0.4021554565429687,0.0896993255615234,0.0627534255981445,0.4853471069335938,0.1051232147216797,0.0942106933593750,0.4550223693847656,0.0396211585998535,0.0502232704162598,0.4792426452636719,0.2365749816894531,0.0390867080688476,0.4233954467773438,0.2866278381347656,0.0478632583618164,0.3909377746582031,0.2090005035400391,0.0315136489868164
0.4026563415527344,0.0895417022705078,0.0633619804382324,0.4861833496093750,0.1047713012695313,0.0942293930053711,0.4554248046875000,0.0393337478637695,0.0500830497741699,0.4793636169433594,0.2363824310302735,0.0395226058959961,0.4235418701171875,0.2862578430175781,0.0494200706481934,0.3909972229003906,0.2087214508056641,0.0331452178955078
0.4035075683593750,0.0893779067993164,0.0639376564025879,0.4875640869140625,0.1043189773559570,0.0941442489624024,0.4560550231933594,0.0389669609069824,0.0499348258972168,0.4800444641113281,0.2361919860839843,0.0397029495239258,0.4244096069335938,0.2858268432617188,0.0510506362915039,0.3914815979003906,0.2084440917968750,0.0350178718566894
0.4041648254394531,0.0896221694946289,0.0642078704833984,0.4888699035644531,0.1044459533691406,0.0942032546997070,0.4565238952636719,0.0389793281555176,0.0499895019531250,0.4798432312011719,0.2362542419433593,0.0382315979003906,0.4246190490722656,0.2854790649414062,0.0512388610839844,0.3914435119628906,0.2081312255859375,0.0360935478210449
0.4052592468261719,0.0903614959716797,0.0646569976806641,0.4886846618652344,0.1039708862304688,0.0922095184326172,0.4572350463867187,0.0393313980102539,0.0501742210388184,0.4799944458007813,0.2364342041015625,0.0356041221618652,0.4252412414550781,0.2854468688964844,0.0500125274658203,0.3915960388183594,0.2081596374511719,0.0366533050537109
0.4059541931152344,0.0910023422241211,0.0649495315551758,0.4896024169921875,0.1044437255859375,0.0916545639038086,0.4577297058105469,0.0397377471923828,0.0504736213684082,0.4805401000976562,0.2365205841064453,0.0335565109252930,0.4263449401855469,0.2858077392578124,0.0487046585083008,0.3922458496093750,0.2085173492431641,0.0363661575317383
0.4064904479980469,0.0911332244873047,0.0652898254394531,0.4903003845214844,0.1046950759887695,0.0913165893554688,0.4577733764648438,0.0397868690490723,0.0507355842590332,0.4810994873046875,0.2365523986816406,0.0334359855651855,0.4271245422363281,0.2858732604980468,0.0487096557617187,0.3927025146484375,0.2086706390380859,0.0365218544006348
0.4066351318359375,0.0910835342407227,0.0654425506591797,0.4903556823730469,0.1043583755493164,0.0914239044189453,0.4577431335449219,0.0396456451416016,0.0506814231872558,0.4823301696777344,0.2364073486328125,0.0342625427246094,0.4283867492675781,0.2860018615722656,0.0491149253845215,0.3935731811523437,0.2089391174316406,0.0365526084899902
0.4061024780273438,0.0904897994995117,0.0654881591796875,0.4896840515136719,0.1038026275634766,0.0918421859741211,0.4574518127441407,0.0393202400207520,0.0504832191467285,0.4823802795410156,0.2362608489990234,0.0362241706848145,0.4281203002929688,0.2858565063476562,0.0502127838134766,0.3935351562500000,0.2087702484130859,0.0367167625427246
0.4055724182128906,0.0903570480346680,0.0651755676269531,0.4888986816406250,0.1038760375976562,0.0920408172607422,0.4571326293945313,0.0393510131835937,0.0504602165222168,0.4820256958007813,0.2362891235351562,0.0365289649963379,0.4274111328125000,0.2859812927246094,0.0498333168029785,0.3931485595703125,0.2087294311523437,0.0358985481262207
0.4051078796386719,0.0904002761840820,0.0647194976806641,0.4880712280273438,0.1040479125976563,0.0922025451660156,0.4567420654296875,0.0394718322753906,0.0505375022888184,0.4817997131347657,0.2363785247802735,0.0365081100463867,0.4269497680664063,0.2862012939453125,0.0488963699340820,0.3929084777832031,0.2089280700683593,0.0348992500305176
0.4046786804199219,0.0906996154785156,0.0641728515625000,0.4891197204589844,0.1057995071411133,0.0931680068969727,0.4565537414550782,0.0398701782226562,0.0507619361877441,0.4812679443359375,0.2366807556152344,0.0354080696105957,0.4263199768066406,0.2865283813476562,0.0469850349426270,0.3925085754394531,0.2090566101074219,0.0333192977905273
0.4044492187500000,0.0909739151000977,0.0638878326416016,0.4888067626953125,0.1061343536376953,0.0931835403442383,0.4563080749511719,0.0401205825805664,0.0509527015686035,0.4814244995117188,0.2368197937011719,0.0346389007568359,0.4263609924316406,0.2868280029296875,0.0455327720642090,0.3926481628417969,0.2093883514404297,0.0322402687072754
0.4041539001464844,0.0912996139526367,0.0637380409240722,0.4884650268554688,0.1064722518920899,0.0932278366088867,0.4560849914550781,0.0403902702331543,0.0510879592895508,0.4813267517089844,0.2370011749267579,0.0342641830444336,0.4263915710449219,0.2870580749511719,0.0446181297302246,0.3927969665527344,0.2095543365478515,0.0312402648925781
0.4039332885742188,0.0916229553222656,0.0635424842834473,0.4881443786621094,0.1069301834106445,0.0932800369262695,0.4559126281738282,0.0406796073913574,0.0512176132202148,0.4812112121582031,0.2371779022216797,0.0337107620239258,0.4263159179687500,0.2873408813476562,0.0437259254455566,0.3926854248046875,0.2097903442382812,0.0305724201202393
0.4036633300781250,0.0916938629150391,0.0633159828186035,0.4874931945800781,0.1069603576660156,0.0930058364868164,0.4557586059570313,0.0407180900573730,0.0512342414855957,0.4807470703125000,0.2372902069091797,0.0337595748901367,0.4257725524902344,0.2873294372558593,0.0435827293395996,0.3922702941894531,0.2097325134277344,0.0302575683593750
0.4034397888183594,0.0911871490478516,0.0632411041259766,0.4871605224609375,0.1066194763183594,0.0934349365234375,0.4556398925781250,0.0404475593566894,0.0510428924560547,0.4800595703125000,0.2372605895996094,0.0347098121643066,0.4249082946777344,0.2869902648925781,0.0445761375427246,0.3917911987304687,0.2093714294433594,0.0305086040496826
0.4027747497558594,0.0904822006225586,0.0630471229553223,0.4862388000488281,0.1059784317016602,0.0938878631591797,0.4553324890136719,0.0400964279174805,0.0508160476684570,0.4793290405273438,0.2369814453125000,0.0358856506347656,0.4238407897949219,0.2865551757812500,0.0455924453735352,0.3911613159179688,0.2089447479248047,0.0305855693817139
0.4022383728027344,0.0904358825683594,0.0624691581726074,0.4853385314941406,0.1059878845214844,0.0940089797973633,0.4548659362792969,0.0401319465637207,0.0508343353271484,0.4793156738281250,0.2369725036621093,0.0362836532592773,0.4237515869140625,0.2867365722656250,0.0450996704101562,0.3910629882812500,0.2090998077392578,0.0296846466064453
0.4012507934570312,0.0903850708007813,0.0619098854064941,0.4837382812500000,0.1063507080078125,0.0941941375732422,0.4540996704101563,0.0403240356445313,0.0508866691589355,0.4789483337402344,0.2371163940429687,0.0368218650817871,0.4233610229492187,0.2870649719238281,0.0438611602783203,0.3906661071777344,0.2094839477539062,0.0282394428253174
0.3998436279296875,0.0898350982666016,0.0610799522399902,0.4816624145507812,0.1064512405395508,0.0942293853759766,0.4529632873535157,0.0403669891357422,0.0507056770324707,0.4784812316894531,0.2369556732177734,0.0367515869140625,0.4232457580566406,0.2873050231933594,0.0423316459655762,0.3898396911621094,0.2100442352294922,0.0270263862609863
0.3996714782714844,0.0896603317260742,0.0608416671752930,0.4812318420410157,0.1067297058105469,0.0940635757446289,0.4527662658691406,0.0404909782409668,0.0506991729736328,0.4786291809082031,0.2370936279296875,0.0360628509521484,0.4233896484375000,0.2875066833496094,0.0412959098815918,0.3896717224121094,0.2104739227294922,0.0262770004272461
0.3995679931640625,0.0894190368652344,0.0606766815185547,0.4808290710449219,0.1068507614135742,0.0940873413085937,0.4526820678710938,0.0404898414611817,0.0507108879089355,0.4783126831054688,0.2371077117919922,0.0360394325256348,0.4231139526367187,0.2875250549316406,0.0409196090698242,0.3891736450195313,0.2104107818603515,0.0262050323486328
0.3998173217773437,0.0894509201049805,0.0608388900756836,0.4812297668457031,0.1072645034790039,0.0939890136718750,0.4531054687500000,0.0406588706970215,0.0507749366760254,0.4780496826171875,0.2373270416259766,0.0355287742614746,0.4225495605468750,0.2875794982910156,0.0405172500610352,0.3889120483398438,0.2103861236572265,0.0257463130950928
0.3996007995605469,0.0890361480712891,0.0606167259216309,0.4806825561523438,0.1073392715454102,0.0940054702758789,0.4531278991699219,0.0405934791564942,0.0507228851318359,0.4773504943847656,0.2373271789550781,0.0363246269226074,0.4218033142089844,0.2874441528320312,0.0406552429199219,0.3883269042968750,0.2101925659179688,0.0257521038055420
0.3984145202636719,0.0885011596679687,0.0601401519775391,0.4787142333984375,0.1071386642456055,0.0939905700683594,0.4526461486816407,0.0403894500732422,0.0503982543945312,0.4768231201171875,0.2370460357666016,0.0375059432983398,0.4215769042968750,0.2873215637207031,0.0410339012145996,0.3879616088867188,0.2102536773681641,0.0254329128265381
