L_r0F0,,,L_f0,,
0.4493781551666767,0.0979649223490831,0.0002739451917065,-7.4995400342206375,8.6305719335652764,762.5886498413392474
0.4496821828319960,0.0956593092253512,0.0002706295766332,-7.2431439867718224,9.7672029147105679,759.2527241880698057
0.4501185073748692,0.0969856546527177,0.0002738305828548,-9.1336088033193459,3.0264014534315913,765.0729759217375658
0.4493751365641925,0.0955848005850892,0.0002698655041158,-10.1225269938648061,0.6791512221204937,762.2985292436835607
0.4447726234986154,0.0952849428352251,0.0002596478918693,-11.9011018965515252,1.8130947207291310,798.8889713832605821
0.4398702167536900,0.0947868551974839,0.0002482758412666,4.1306724419351912,6.2012272606929617,792.0618096508030703
0.4409354073097506,0.0903237953810943,0.0002429964300253,-5.3430085137495187,13.8828335550294533,785.6988110527440767
0.4406605513380823,0.0897270819081525,0.0002413232558406,-8.4001042290621015,10.8573083241419024,784.6268397192360453
0.4399654954156364,0.0908097304799078,0.0002416229366218,-4.3800059018469639,6.0453171859769039,771.1572499256132005
0.4399232971221844,0.0913234228910073,0.0002424213653742,-9.0097301959047833,1.9058235401158752,758.6386642397565083
0.4387539820061819,0.0931441143441891,0.0002430336192593,-6.1322952713562202,-2.8608303446899903,753.2297384469916324
0.4364374597521949,0.0983671089815735,0.0002470968732934,-12.9682266079740192,-13.5482140962949700,739.9070991865656879
0.4343130486115671,0.1026564385753379,0.0002499990762189,-17.0425729042509246,-16.5763736854055317,720.7255016061386641
0.4358927759911508,0.1026415923614409,0.0002533790562045,-33.2571121728060888,-18.7485504281941608,666.1944239176468727
0.4353921800501876,0.1040913369997194,0.0002548025610229,-32.5470988460314743,-25.3051817487319965,652.4177582895815704
0.4339271305502140,0.1075689235308719,0.0002575916606428,-27.7876115466992033,-34.9226829625195165,615.1789503624394229
0.4301842746753657,0.1170737185821464,0.0002657406743279,-21.2371696872334752,-45.1178671735524688,561.4998627710215260
0.4254198265496998,0.1306052872950063,0.0002787097517981,-11.3909719114993031,-44.5028589569748263,490.2490167510778747
0.4238658624909317,0.1360991422892031,0.0002854271481236,-12.0756793837316287,-24.7914272916080058,396.1446930302345208
0.4271686883134753,0.1287318905602229,0.0002803559684739,-28.3137733316200055,-0.1592748455873701,320.8655124730904618
0.4260527265814875,0.1328655753801192,0.0002850147800387,-30.8367822598412111,6.5925368975635763,273.1612233166903820
0.4253630631552081,0.1400218620746081,0.0002959433239374,-20.2182066145016961,-0.5766405750923552,271.0747836994048043
0.4252317023533889,0.1412092949001972,0.0002974231907247,-16.4590038042602060,-8.6413100230346362,325.6967398949489052
0.4231706346582997,0.1441201281346302,0.0002980014553871,-9.9174554066771563,-11.4884578948194562,377.8890890803927505
0.4239472649265902,0.1454266270618665,0.0003019137289760,-5.3839566765543676,-17.0674182346385628,434.1965309761418439
0.4262446715099649,0.1404443224889030,0.0002981813105117,-4.8158905565497356,-21.7577578890105272,501.4269837896571858
0.4279533113925601,0.1326325208301579,0.0002882539740698,-5.4536485020378560,-25.4607016646675142,582.1683067062692771
0.4312588407751453,0.1204533017744523,0.0002740957153756,-7.5363862029331692,-23.2965514154503239,634.4539675917402519
0.4332883847475985,0.1088168967067503,0.0002581594790861,1.8729211739796390,-18.5684406328162197,674.2972765651534246
0.4345293605940393,0.1064535719385823,0.0002567282042411,1.7918047184457473,-20.7701841062100527,715.0209931799935248
0.4359103615071324,0.1094263623426139,0.0002649614047767,-7.6423826053990984,-25.3640719844617273,773.9365296037933604
0.4367520931706163,0.1117910533282347,0.0002710341596227,-1.9405129413580249,-14.1668015628718145,750.6106657424251125
0.4390683831743164,0.1173396028815057,0.0002855506923806,-8.9477685799621050,-10.2231428142957625,696.3189215458594390
0.4399247604842805,0.1189264142850834,0.0002899892750623,-14.2549279204549109,-5.0809306316030023,682.6316324466059768
0.4378033155528877,0.1231490636992854,0.0002926011809003,-13.5940341935353146,-0.5479764198778775,705.7657506949551589
0.4360334000990986,0.1279034152452435,0.0002969443394148,-8.3673136214128867,5.3268201270099889,755.7562141053998630
0.4344415319234603,0.1336647258681923,0.0003032358883708,4.7483772312672050,19.8198463406096792,765.2872586290737900
0.4328323247949177,0.1386522531337535,0.0003087917986421,19.2160577962603831,22.1379345788988324,760.5462779219222966
0.4324093321756142,0.1454040613967165,0.0003202975200764,24.7334114772907441,12.9836172158660830,779.4815513794625303
0.4332508122826844,0.1505045156605939,0.0003308433709759,19.8850298063591104,10.7187729432750807,786.4346181872903117
0.4362414013027625,0.1525681456789853,0.0003404376829885,1.0575609422793604,0.6848223497907092,795.6764142119599228
0.4409928032773866,0.1442636474675270,0.0003360377079621,-4.4125475362205471,-0.2221432344607522,787.2517072694155331
0.4458434044702134,0.1306779990157945,0.0003227734709693,-10.7032534802264454,0.7835216189282173,741.3489796601371609
0.4478211347644829,0.1200997893953257,0.0003087298642726,-7.9430280994316167,5.1391259282522235,698.4073116219375379
0.4484430324067732,0.1160690058604988,0.0003032065396210,-6.0982161512730801,0.6827333729715468,670.4130802141090726
0.4473511720389687,0.1141084323728446,0.0002975358580465,1.1139963998353051,3.2363076095070324,661.1012058239056159
0.4453659109463784,0.1152478373341429,0.0002953109296376,6.7275347588846763,-0.0539085575261639,663.2356756242551228
0.4454057553654123,0.1179807702668780,0.0003001466305505,4.9050349081506202,-6.6835199822677627,673.9663192332739072
0.4450739238880062,0.1177307300375925,0.0002990244790359,5.4210555062686732,-5.5827384428343745,678.1532600013231331
0.4449295465081458,0.1172199423386818,0.0002978074578382,4.5183272057343151,-0.5400247185052438,672.9172813371442317
0.4441337382408229,0.1142683414468051,0.0002909723137521,1.6098583893091019,4.0616597403867196,659.5212969808993648
0.4419080186710074,0.1103928932697386,0.0002795438607478,4.3043771626443217,7.6042082296606823,658.8297833372051855
0.4427713859277240,0.1084033685954188,0.0002779477827174,0.9837550544760355,5.0436885665182043,685.0250526212968225
0.4433218044258845,0.1036704999133062,0.0002709543039930,-2.2249759990176279,7.5310257322128988,697.2280238969440234
0.4438179679619827,0.0990857129700713,0.0002641655140513,-3.2879537838741109,16.9525871652498061,727.0290486503781722
0.4429780225597185,0.0974397016926629,0.0002595793895095,-1.4997478890772160,18.1200650353424244,764.7625781333645136
0.4446349277294265,0.0947530569879672,0.0002584428510850,-5.4582004028328308,15.3872304969083959,773.3955232624449536
0.4474493189637504,0.0910562121397528,0.0002579785871719,-10.8636848167750983,12.8827317939834050,776.4782062629601569
0.4463714412788138,0.0902141311137847,0.0002542498632590,-3.5768619875015206,16.2223777059412306,753.4449719353690398
0.4444507605434845,0.0909904911568234,0.0002515187566509,0.4328035432249125,16.8458261262249778,761.9116731990141034
0.4431959584239055,0.0923219281765538,0.0002511623793565,-2.1558439352910130,12.3037677472570852,787.5340195993225052
0.4428323532951030,0.0922949379892825,0.0002503046718678,-0.0180253658870901,9.3258880123772894,786.1484820282239525
0.4447837995324773,0.0900301195916074,0.0002505450958011,-6.5865667837663047,9.3121282646427215,783.7071805662739052
0.4438052504372289,0.0887898350299734,0.0002463306054208,-3.1895003167010816,10.8770358289414659,776.9924981650557356
0.4427229653456691,0.0895811493458848,0.0002454030626933,-1.8217983678488234,11.6857657185408428,779.0125561388881579
0.4402763746964699,0.0949021890692896,0.0002493024806930,-2.0806256289645089,-0.9543776666251346,784.3828559454567539
0.4398426910326717,0.0951507081100268,0.0002488101473822,-2.0563964805511730,-0.9268981055874483,772.4314298741928724
0.4387363058837711,0.0944052438862207,0.0002452438258451,-0.5170122738347211,6.2720094818150640,755.9682684984264824
0.4368360854682717,0.0964338641224070,0.0002446727149854,2.6296688403340256,5.1129697977596988,765.7105047956514454
0.4367536461818453,0.0995624539154999,0.0002498534186912,-1.1809750287369547,-1.4978300901481008,782.2814037473619919
0.4381423356419301,0.0978004085766421,0.0002498275464317,-4.2774051624766178,1.1694229106220102,780.4389328199955571
0.4378174916775043,0.0971921727364514,0.0002481199995442,-4.1492417144390918,3.8535172172691277,764.9464345831219134
0.4372947846349985,0.0963652095094193,0.0002455334237956,-0.0709788932905049,4.3756807666719748,748.2945276877511560
0.4383593439874817,0.0976418433066732,0.0002499808749015,-6.7074681411906933,-1.3007091533830757,757.2876947707154613
0.4391426739123678,0.0968513680732856,0.0002502717773749,-7.5888073988454590,0.5483920639822113,743.6496917008140599
0.4395054332633507,0.0960976056958331,0.0002497075796338,-7.9759770496480282,0.5026762977019157,735.3092445870885285
0.4397006260369693,0.0952064225222828,0.0002485831197082,-8.1903667555033781,-0.1115704315985545,734.0045095476882580
0.4390764402345111,0.0942723757178277,0.0002456584405101,-7.2300381296240541,-1.2178667773628649,738.3185238053225703
0.4381540317598153,0.0928904296478429,0.0002413250906267,-5.1330482570408122,2.7556604906750906,738.0517981774526106
0.4362289920793794,0.0953216133277804,0.0002414449108268,-3.5128895564151006,4.0872483467653007,746.9787379477179456
0.4344475972134647,0.0966276544780554,0.0002399205187388,-4.2446728871986963,6.3543734116905526,751.8832023718229038
0.4331149613141251,0.0983013462413430,0.0002400066320536,-6.2522034308786800,6.7736699954399597,758.7328233401578927
0.4319616406382730,0.1002988050529137,0.0002410014456996,-4.3598144900388531,7.6027757246817647,757.2503615468008320
0.4296576140516256,0.1030005432891809,0.0002407755564042,-1.9588661484217496,8.1792132228518053,751.0148228882268313
0.4272181477380367,0.1071860623844545,0.0002428226429771,-0.7367112254731567,7.7371293172417719,763.7488387685002635
0.4252207182201478,0.1127197709919484,0.0002481203090967,1.5303925844476047,4.6261956498459229,768.3245340346999228
0.4250467308892080,0.1159673075627677,0.0002533640285850,-3.4024746850888357,2.0461598223653898,770.5693445841436642
0.4236429641802901,0.1193437017069431,0.0002562011877992,-1.3279088424462382,1.1534247029091160,756.6269152940577669
0.4232962728508095,0.1200621657006097,0.0002567120995108,-3.7596505131701283,3.6858231360399873,755.7096160035134744
0.4221849599604078,0.1211255770098203,0.0002561909299723,-2.3151744552093962,6.5179696760460759,749.9452776285061191
0.4205318238998114,0.1236892792591044,0.0002571066503008,-2.0881921739543090,7.5136141691752725,757.8030917347160766
0.4198308528973618,0.1254807539107691,0.0002587414812671,-3.9720244298379219,10.6533806972555602,753.7491581722233605
0.4172906299778499,0.1336515608494626,0.0002674865007496,-4.0109042708793412,6.5521734991864964,760.5434528918407295
0.4148057186615752,0.1430693994353579,0.0002784494023200,-2.9689211207250197,0.3397305719229936,764.5839708284365770
0.4131949825732367,0.1503558972684671,0.0002876042349131,-2.2872336908811119,-1.2112515590003465,751.6914943297365426
0.4117880407251287,0.1557317694545309,0.0002938820954235,-0.2319354663597589,-2.8166224071764141,742.0937944855163551
0.4104924662586631,0.1609213925255046,0.0003000772786486,1.7103508924478115,-7.3850783390056502,744.5369006853480869
0.4104768278905021,0.1639226843237193,0.0003052258851215,3.8158101300786180,-9.5684063661477605,749.8537857212343170
0.4108783279797797,0.1648854816713719,0.0003077615701192,5.8046666097411128,-6.9770720781861222,743.1994244093025372
0.4122457343274638,0.1664508227851744,0.0003133882335543,6.1878573154888352,-6.5967175780939717,747.2917045141413155
0.4142463561716960,0.1669711452865811,0.0003185409302016,7.0744468119679587,-6.2673688713664744,744.2604205608055281
0.4183669223859127,0.1641068154436653,0.0003223613350718,1.8079149814019937,-8.3806308819876385,759.7086347281525605
0.4240677101801810,0.1580104853429740,0.0003239587328509,-6.7405423511802498,-6.7548002259416258,767.8954520762266611
0.4267934367528074,0.1506740535843143,0.0003170582298101,-4.6418633275615306,-2.4783640247307615,726.5029865411063383
0.4319008645160717,0.1411589707221036,0.0003113354570266,-6.9863706056238710,11.7965000115876713,707.4909903882381741
0.4342043936400172,0.1347728756527724,0.0003051633971561,-6.4240177154785139,20.3908102876469961,702.8831097692498133
0.4343672562731180,0.1352989997457174,0.0003065306335927,-12.1097956562937696,19.3422193852431192,741.2730708979227074
0.4326085324228209,0.1403626360862900,0.0003116591253503,1.7568922614452707,18.1538124351132559,743.4899837586659714
