L_FAL,,,L_TAM,,,L_FCC,,,L_FM1,,,L_FM2,,,L_FM5,,,R_FAL,,,R_TAM,,,R_FCC,,,R_FM1,,,R_FM2,,,R_FM5,,,R_FM1_top,,,R_FM2_top,,,R_FM5_top,,,L_FM1_top,,,L_FM2_top,,,L_FM5_top,,
0.4599190673828125,0.1030018844604492,0.0693974456787109,0.5303188476562500,0.1270060806274414,0.0694860992431641,0.4903139343261719,0.0597449073791504,0.0197542304992676,0.5222042236328125,0.2438245391845703,0.0159539518356323,0.4924782714843750,0.3163208923339844,0.0061609144210815,0.4204515075683594,0.2116855468750000,0.0069640274047852,0.7899015502929687,0.1008372268676758,0.0576774902343750,0.7188090820312500,0.1221957321166992,0.0718290786743164,0.7516948852539063,0.0628768424987793,0.0197190322875977,0.7224899902343750,0.2467119750976562,0.0165634098052979,0.7627320556640625,0.3189391784667969,0.0055159306526184,0.8269990844726562,0.2166840515136719,0.0007983188033104,0.7420027465820312,0.2502333679199219,0.0339912071228027,0.7704340209960938,0.2479420776367187,0.0295370635986328,0.8142578125000001,0.2211962127685547,0.0195322170257568,0.5031634521484375,0.2463164825439453,0.0331731071472168,0.4773822937011719,0.2496630096435547,0.0319232654571533,0.4289525451660156,0.2195803070068360,0.0175205287933350
0.4599175109863282,0.1030061340332031,0.0694166412353516,0.5303330078125000,0.1270255889892578,0.0695011215209961,0.4903177490234375,0.0597664070129395,0.0197402477264404,0.5222047729492187,0.2438058776855469,0.0159584903717041,0.4924754028320313,0.3163294067382812,0.0061788225173950,0.4204630737304688,0.2117135467529297,0.0068948683738708,0.7899067993164063,0.1008478088378906,0.0576850242614746,0.7188190917968750,0.1222006607055664,0.0718350906372070,0.7517166748046875,0.0628550796508789,0.0196958427429199,0.7226528930664062,0.2464076995849609,0.0162925777435303,0.7627418823242188,0.3189396972656250,0.0055486521720886,0.8269941406250000,0.2166885375976562,0.0008007360696793,0.7419077758789062,0.2506428222656250,0.0340115890502930,0.7709830322265625,0.2481459503173828,0.0292067108154297,0.8142469482421875,0.2211923675537109,0.0195304832458496,0.5031651000976562,0.2463262023925781,0.0332011146545410,0.4774086608886719,0.2496846008300781,0.0319207458496094,0.4289440612792969,0.2195332489013672,0.0174957942962647
