-0.32705,0.27942
-0.32245,0.25927
-0.31763,0.23941
-0.31228,0.21982
-0.28135,0.12145
-0.27444,0.1006
-0.25037,0.064882
-0.2378,0.04677
-0.20923,0.012014
-0.19425,-0.0060891
-0.17812,-0.02399
-0.1594,-0.038733
-0.13924,-0.051682
-0.073381,-0.084676
-0.049791,-0.094139
-0.025251,-0.10135
2.4382e-19,-0.098064
0.023365,-0.071372
0.043514,-0.04445
0.060004,-0.014551
0.072834,0.01633
0.082955,0.044692
0.0908,0.070664
0.14185,0.25391
0.15169,0.29046
0.15409,0.3
0.16508,0.35942
0.17004,0.38653
0.17268,0.40193
0.19701,0.55144
0.19439,0.58274
0.13013,0.59861
0.1076,0.59672
0.046342,0.58859
0.027313,0.58345
0.0091421,0.57816
-0.025085,0.5671
-0.041319,0.5613
-0.13261,0.52364
-0.14806,0.5172
-0.16362,0.51023
-0.17909,0.50243
-0.22896,0.47684
-0.24573,0.46612
-0.26171,0.45378
-0.27756,0.44033
-0.29383,0.42597
-0.31026,0.41044
-0.32181,0.39222
-0.32525,0.3716
-0.32747,0.35091
-0.32962,0.33034
-0.33122,0.3
-0.32705,0.27942
