L_FAL,,,L_TAM,,,L_FCC,,,L_FM1,,,L_FM2,,,L_FM5,,,R_FAL,,,R_TAM,,,R_FCC,,,R_FM1,,,R_FM2,,,R_FM5,,
0.4255402221679688,0.1015084762573242,0.0661709060668945,0.5052391357421875,0.1240902023315430,0.0872853775024414,0.4788285217285156,0.0542673301696777,0.0536031112670898,0.4971592407226563,0.2494354553222656,0.0233610897064209,0.4405014343261719,0.3029116210937500,0.0235295677185059,0.4013725891113281,0.2214322509765625,0.0236165103912354,0.7302250366210937,0.1018512496948242,0.0777308425903320,0.6531040649414063,0.1237178802490234,0.0957257843017578,0.6875971069335938,0.0564364891052246,0.0537565574645996,0.6633853759765626,0.2531661224365234,0.0315798225402832,0.7240490112304687,0.3072096557617188,0.0196421337127686,0.7572528686523438,0.2230001983642578,0.0252269496917725
0.4256793212890625,0.1015269775390625,0.0661898727416992,0.5054155883789062,0.1239308624267578,0.0870547409057617,0.4789204101562500,0.0542055244445801,0.0534492607116699,0.4972725219726563,0.2493816375732422,0.0233110294342041,0.4406627197265625,0.3029999694824219,0.0237874946594238,0.4016151123046875,0.2213780364990234,0.0237161121368408,0.7305269775390625,0.1016582870483398,0.0774286956787110,0.6535603027343750,0.1234460525512695,0.0957203598022461,0.6878563232421875,0.0563131675720215,0.0535897445678711,0.6635148925781250,0.2530296020507812,0.0317112445831299,0.7239830322265625,0.3071575927734375,0.0196570053100586,0.7573855590820313,0.2229543304443359,0.0251084613800049
0.4256367492675781,0.1017775878906250,0.0665237045288086,0.5055138854980469,0.1238529129028320,0.0869691925048828,0.4789169921875000,0.0541938667297363,0.0533635292053223,0.4973121948242187,0.2493753814697266,0.0232804317474365,0.4406572875976563,0.3029934387207031,0.0237834243774414,0.4016480712890625,0.2213860015869140,0.0237701358795166,0.7307828979492188,0.1015685653686523,0.0771876449584961,0.6505354003906250,0.1251896286010742,0.0976443328857422,0.6880658569335938,0.0562218055725098,0.0534565086364746,0.6635874633789063,0.2529312438964844,0.0317760066986084,0.7239174194335938,0.3071382751464844,0.0196395969390869,0.7574291381835938,0.2229219512939453,0.0250708293914795
0.4258444824218750,0.1015799484252930,0.0662320175170898,0.5056833190917969,0.1238325271606445,0.0869583740234375,0.4789645996093750,0.0542123260498047,0.0533161125183105,0.4973021850585937,0.2493671264648437,0.0233189373016357,0.4405828857421875,0.3028012390136718,0.0235649871826172,0.4017268981933594,0.2213844299316406,0.0237883701324463,0.7310059814453125,0.1016141967773437,0.0770496597290039,0.6507572021484375,0.1250875167846680,0.0976504669189453,0.6882520141601562,0.0562600402832031,0.0534367141723633,0.6634987792968751,0.2529516754150390,0.0317882003784180,0.7238282470703126,0.3071705017089844,0.0196124839782715,0.7574069213867187,0.2229783325195313,0.0250761032104492
0.4258005676269531,0.1015699005126953,0.0662708663940430,0.5056016540527344,0.1238213653564453,0.0868533477783203,0.4789898986816407,0.0539652442932129,0.0530139732360840,0.4972331542968750,0.2492187957763672,0.0235511970520019,0.4405764465332032,0.3026362304687500,0.0236070499420166,0.4017749023437500,0.2213123474121094,0.0238636169433594,0.7312022705078125,0.1015740127563477,0.0768153991699219,0.6510209960937500,0.1249055328369141,0.0976867294311524,0.6884724121093750,0.0561977539062500,0.0532500534057617,0.6635225219726563,0.2528710784912109,0.0318637447357178,0.7237756347656250,0.3071119079589844,0.0196443252563476,0.7573756103515625,0.2229824371337891,0.0250752639770508
0.4256947021484375,0.1015914916992188,0.0662330551147461,0.5054801940917969,0.1236880569458008,0.0867087173461914,0.4790097961425782,0.0539988327026367,0.0530346488952637,0.4971283569335938,0.2490436553955078,0.0237633590698242,0.4406118164062500,0.3024201660156250,0.0237399177551270,0.4018732910156250,0.2211947631835938,0.0239413814544678,0.7313905639648438,0.1014654541015625,0.0766603851318359,0.6510730590820313,0.1247957611083984,0.0978832702636719,0.6886264038085937,0.0560785293579102,0.0530551757812500,0.6635850219726562,0.2527159271240235,0.0320025787353515,0.7237449951171875,0.3069670715332031,0.0197501296997070,0.7574071044921875,0.2229116973876953,0.0250901126861572
0.4257005615234375,0.1016700286865234,0.0661676330566406,0.5055191650390625,0.1236472244262695,0.0866345596313476,0.4790280761718750,0.0539225883483887,0.0529761848449707,0.4970539855957031,0.2489464111328125,0.0238778038024902,0.4407336730957032,0.3021500854492187,0.0237290229797363,0.4020213317871094,0.2210891571044922,0.0240487632751465,0.7317577514648438,0.1014640350341797,0.0765186080932617,0.6514011840820313,0.1248536224365234,0.0980079803466797,0.6888765258789062,0.0558918724060059,0.0528041763305664,0.6638702392578125,0.2524783020019531,0.0323043251037598,0.7237506103515625,0.3066797485351563,0.0198924846649170,0.7574293823242187,0.2227988128662109,0.0250970516204834
0.4254596557617187,0.1015554809570312,0.0660383148193359,0.5054531860351562,0.1239138793945313,0.0868743972778320,0.4788845520019531,0.0537706604003906,0.0528603057861328,0.4965978393554688,0.2488014373779297,0.0245765094757080,0.4405971069335938,0.3019284057617187,0.0238645286560059,0.4020077209472656,0.2209757537841797,0.0240154933929443,0.7319385986328125,0.1017744598388672,0.0763422012329102,0.6514486694335938,0.1250235366821289,0.0979384155273438,0.6890322875976562,0.0558602104187012,0.0527318115234375,0.6639193115234375,0.2523809051513672,0.0324019355773926,0.7237406616210937,0.3065525512695312,0.0199558410644531,0.7573384399414063,0.2227620849609375,0.0251537189483643
0.4248622741699219,0.1017700195312500,0.0660917663574219,0.5080247192382813,0.1262416610717773,0.0887886581420898,0.4785681762695312,0.0536536788940430,0.0527824935913086,0.4961807556152344,0.2486512756347656,0.0253064613342285,0.4404316711425781,0.3017428588867188,0.0239409141540527,0.4018579101562500,0.2208948211669922,0.0239241695404053,0.7321994018554687,0.1020861053466797,0.0762845687866211,0.6515148925781250,0.1253212127685547,0.0977151641845703,0.6891681518554688,0.0558532028198242,0.0526737976074219,0.6639451293945313,0.2523387603759766,0.0325419235229492,0.7236934204101563,0.3064528503417969,0.0199817333221435,0.7572391357421875,0.2227235412597656,0.0252392177581787
0.4250372314453125,0.1019935607910156,0.0660548248291015,0.5053127136230469,0.1242400894165039,0.0868562622070312,0.4786688232421875,0.0537714233398438,0.0528485183715820,0.4964162597656250,0.2486019897460937,0.0249434642791748,0.4405934143066406,0.3018825988769531,0.0238892555236816,0.4018830261230469,0.2209274139404296,0.0239536647796631,0.7320840454101563,0.1024085769653320,0.0762589111328125,0.6513439331054688,0.1254180526733399,0.0975290374755860,0.6891652832031250,0.0559508018493652,0.0527288780212403,0.6637135620117187,0.2523540496826172,0.0323564720153809,0.7235682983398438,0.3065170898437500,0.0199453201293945,0.7570962524414062,0.2227759704589844,0.0253052043914795
0.4253296203613282,0.1021216583251953,0.0661226425170898,0.5056215820312500,0.1243606719970703,0.0867540893554688,0.4787960510253906,0.0538761672973633,0.0528818740844727,0.4967919311523438,0.2486770935058594,0.0243778285980225,0.4406770629882812,0.3019623107910157,0.0238026809692383,0.4019957580566406,0.2209589691162109,0.0240936088562012,0.7318975830078125,0.1025238494873047,0.0763042755126953,0.6511941528320313,0.1255042037963867,0.0973796310424805,0.6890057983398438,0.0559791984558105,0.0527548675537109,0.6636035766601562,0.2523848571777344,0.0322361526489258,0.7235504150390625,0.3065267333984375,0.0199217567443848,0.7569846801757812,0.2228163452148438,0.0253895893096924
0.4253270263671875,0.1022643890380859,0.0661421356201172,0.5058977355957032,0.1246061553955078,0.0868372268676758,0.4788323974609375,0.0538871726989746,0.0529052391052246,0.4968023681640625,0.2487237854003906,0.0244068622589111,0.4406655883789062,0.3019910583496094,0.0238290920257568,0.4020570983886719,0.2209942474365234,0.0241059150695801,0.7319463500976563,0.1027218322753906,0.0763285140991211,0.6512800903320313,0.1257600479125977,0.0973489151000977,0.6890021972656251,0.0559898033142090,0.0527856826782227,0.6637224731445313,0.2524123382568360,0.0324470748901367,0.7236209106445313,0.3064736022949219,0.0199729709625244,0.7570047607421875,0.2227866363525391,0.0254022617340088
0.4254703979492188,0.1022452011108398,0.0657519989013672,0.5062441406250000,0.1248589019775391,0.0869555435180664,0.4788036499023438,0.0539196739196777,0.0529411621093750,0.4968373107910156,0.2487477111816406,0.0244331722259521,0.4407090454101563,0.3019955444335938,0.0238390293121338,0.4020678710937500,0.2209939727783203,0.0241665821075439,0.7319711303710937,0.1028994369506836,0.0763257522583008,0.6511803588867188,0.1259550323486328,0.0972561035156250,0.6889666748046875,0.0560311927795410,0.0528226203918457,0.6637617187500000,0.2524238586425781,0.0324801101684570,0.7236436157226562,0.3064891357421876,0.0199611396789551,0.7569444580078125,0.2228290405273438,0.0254655551910400
0.4253346252441406,0.1025465850830078,0.0660742416381836,0.5062985839843750,0.1250410842895508,0.0870005493164062,0.4788063354492187,0.0539287071228027,0.0529423980712891,0.4967080078125000,0.2487606201171875,0.0246674423217773,0.4407021179199219,0.3019633483886719,0.0238157291412353,0.4021121826171875,0.2209910278320313,0.0241522789001465,0.7321106567382812,0.1029518280029297,0.0763211364746094,0.6512637939453125,0.1261298599243164,0.0973246765136719,0.6890389404296875,0.0560242156982422,0.0528067817687988,0.6638726196289063,0.2524212951660156,0.0327124328613281,0.7236987304687500,0.3064276123046876,0.0199818420410156,0.7569677124023437,0.2227820434570313,0.0254464149475098
0.4253728942871094,0.1024678421020508,0.0656790924072266,0.5064644775390625,0.1251559143066406,0.0869700164794922,0.4788246154785156,0.0539267387390137,0.0529416351318359,0.4966125183105469,0.2487961883544922,0.0248888549804688,0.4406888427734375,0.3019707031250000,0.0238400955200195,0.4021504516601563,0.2210007171630859,0.0241576900482178,0.7322971191406250,0.1029752655029297,0.0762739257812500,0.6513842163085938,0.1262116851806641,0.0973586883544922,0.6890861816406250,0.0559995765686035,0.0527607078552246,0.6640798950195312,0.2524012145996094,0.0330671195983887,0.7238064575195312,0.3063887939453125,0.0200009002685547,0.7569732666015625,0.2227630310058594,0.0254035568237305
0.4249465332031250,0.1026970825195312,0.0658173599243164,0.5062821350097656,0.1250344009399414,0.0872293395996094,0.4786769714355469,0.0538134002685547,0.0528884963989258,0.4962149047851563,0.2487485504150390,0.0255811271667480,0.4405055236816406,0.3017847595214843,0.0239003562927246,0.4021785278320313,0.2209294433593750,0.0241361694335937,0.7324918212890625,0.1029531555175781,0.0761940994262695,0.6515647583007813,0.1262070999145508,0.0974080276489258,0.6891683349609375,0.0559236068725586,0.0526521377563477,0.6642832031250000,0.2523232879638673,0.0335130691528320,0.7238415527343750,0.3062737121582032,0.0200108413696289,0.7569685058593750,0.2227363739013672,0.0253782119750977
0.4248986206054687,0.1026040725708008,0.0653699951171875,0.5062535705566407,0.1249933090209961,0.0873026504516601,0.4786012878417969,0.0538040580749512,0.0528922424316406,0.4961384582519531,0.2487396087646485,0.0257803916931152,0.4404957885742188,0.3017544555664062,0.0239516773223877,0.4022289428710937,0.2209139404296875,0.0241492481231689,0.7332476806640625,0.1026449050903320,0.0760226974487305,0.6522178955078125,0.1260787429809570,0.0975967788696289,0.6895771484375001,0.0556980819702148,0.0525306510925293,0.6652329711914062,0.2521985626220703,0.0350312728881836,0.7240921020507812,0.3060102539062501,0.0200832366943359,0.7568178100585937,0.2225243988037109,0.0249809589385986
0.4246781921386719,0.1025813217163086,0.0651271514892578,0.5061711120605469,0.1249458465576172,0.0874162445068360,0.4784571838378907,0.0536615295410156,0.0528628082275391,0.4957090454101563,0.2487179107666015,0.0266543769836426,0.4402929992675781,0.3015941162109375,0.0240458869934082,0.4024229125976563,0.2207636718750000,0.0239969825744629,0.7336866455078125,0.1025106124877930,0.0758772659301758,0.6524302368164062,0.1259781951904297,0.0977919006347656,0.6898374633789063,0.0555384330749512,0.0524418373107910,0.6657934570312500,0.2521216278076172,0.0356987724304199,0.7242440795898437,0.3058542480468749,0.0201177749633789,0.7568167114257812,0.2224671020507812,0.0249799652099609
0.4245188903808594,0.1026553115844727,0.0650112380981445,0.5061372680664062,0.1249363861083984,0.0875327911376953,0.4783548583984375,0.0535345039367676,0.0528547325134277,0.4953333129882813,0.2486658172607421,0.0274956207275391,0.4401275939941406,0.3015039978027343,0.0241263484954834,0.4025602416992188,0.2206953887939453,0.0240603141784668,0.7341702270507813,0.1024189453125000,0.0756674423217773,0.6530646972656250,0.1260120849609375,0.0977234191894531,0.6901894531250000,0.0552947731018067,0.0523033790588379,0.6666021728515625,0.2521472320556641,0.0371304206848144,0.7246966552734375,0.3055785827636718,0.0202021846771240,0.7567744140625000,0.2223929290771484,0.0249995422363281
0.4243996276855469,0.1027230987548828,0.0648386535644531,0.5061167907714844,0.1250818481445312,0.0876152267456055,0.4782158508300781,0.0534179077148438,0.0528333702087402,0.4951647949218750,0.2484811553955079,0.0281387977600098,0.4398908386230469,0.3013879394531250,0.0242116889953613,0.4026217346191406,0.2206097106933594,0.0241323986053467,0.7342249145507813,0.1025751113891602,0.0755473861694336,0.6529711303710938,0.1263454742431641,0.0976582183837891,0.6901770019531250,0.0552898864746094,0.0523138389587402,0.6667935791015626,0.2519673614501954,0.0375600166320801,0.7248176269531250,0.3055363464355469,0.0202080917358398,0.7567081909179688,0.2223482971191406,0.0250326423645020
0.4244078369140625,0.1031081161499023,0.0647486877441406,0.5065560607910157,0.1256551666259766,0.0876931686401367,0.4782086486816406,0.0535941276550293,0.0529600486755371,0.4952326660156250,0.2486034393310547,0.0280162315368652,0.4400388488769532,0.3015241394042969,0.0241161651611328,0.4026588439941406,0.2206521759033203,0.0241407337188721,0.7341377563476562,0.1029057464599609,0.0754398498535156,0.6527612915039063,0.1268958969116211,0.0975656356811524,0.6901715698242188,0.0553675270080566,0.0523873596191406,0.6668866577148438,0.2520015716552734,0.0377210235595703,0.7247859497070313,0.3055918579101563,0.0201277065277100,0.7566722412109376,0.2223716583251953,0.0250725898742676
