L_r0F0,,,L_f0,,,R_r0F0,,,R_f0,,
0.4760669690276574,0.0974189196644524,0.0003296928334769,12.7563936245875524,2.8770573152506280,380.4066240298490129,0.6940604772549459,0.1005061630949857,0.0014396044867157,-11.9122403702924657,-9.6849504856464161,378.3495819430589790
0.4758381424657551,0.0996226988057202,0.0003330187772927,11.5286491707095760,2.2419787503979234,380.8441672655184220,0.6947979891990892,0.1020804044343365,0.0014387613528084,-12.1716586115391721,-9.6596859669517432,387.2438280201562861
0.4770127359227996,0.0953544214518103,0.0003281776933419,11.4666862506280633,6.8311441868831855,376.0361074396560070,0.6928727261976186,0.0975362725609626,0.0014411538400959,-11.6283558385763399,-8.7530766870341541,386.2747170721554539
0.4776871609486648,0.0952393229078523,0.0003294060472016,10.8461109428621789,5.2758550684578838,370.2958529154399798,0.6934758671682409,0.0989301651741177,0.0014404180388434,-11.9150392034043815,-8.9628292067781015,378.0835985491713132
0.4752709107490316,0.1001705019385438,0.0003327619507263,12.1300642812957111,2.3159576582145882,372.8328665675816183,0.6940709936661197,0.1061192925836830,0.0014368220100035,-12.2813854316988991,-16.3558716226653260,376.5132610542389102
0.4749424231084067,0.1036402856498762,0.0003380469267017,12.4505747609800022,0.7660525285871004,374.3734855776131099,0.6951916008349600,0.1099733404246850,0.0014348111680788,-12.0506850158148069,-16.0216213548913586,377.0141061562600271
0.4737964936332605,0.1065660077504999,0.0003406739222046,12.1694480315034141,0.6274081167757326,382.3500547919259702,0.6957209752170501,0.1112261856449653,0.0014341634396854,-13.2335188833403929,-14.5130730466789277,369.0098634988583512
0.4735117074614518,0.1117109086029125,0.0003489387385275,12.9307352376992650,-2.7537998589877626,391.4682652278499972,0.6965331171183791,0.1126837685284958,0.0014333731974006,-11.6054597897801592,-13.6333843568509483,361.5216485497239773
0.4744730054119214,0.1086947083227095,0.0003458023007444,12.9338707970241114,-1.2470659417633028,397.3670739288772324,0.6959689376702023,0.1101608572409437,0.0014346635511987,-11.2337686583233687,-12.2463824011697255,354.2787287189108270
0.4758737037063281,0.1007086481491253,0.0003350009106832,12.6539946893122579,3.6201970072459426,402.3225956889673967,0.6942446822110557,0.1026934424877718,0.0014384858979158,-9.1267676292704145,-10.1979923146724936,346.4569674527501775
0.4775675482328866,0.0960431843922961,0.0003305384355907,11.6011936635249882,5.0319241671495867,410.5152704482728154,0.6930000149104272,0.0979321092221736,0.0014409286630312,-8.7173693083212527,-6.2685181333205477,346.2210086885916098
0.4774757696915612,0.0945111214006594,0.0003276936786377,11.3946879527047216,4.1928913187696644,409.7180038985978285,0.6913792444365319,0.0952415019610555,0.0014423758157698,-8.5397938697595954,-8.1076886970211977,340.7194619881317408
0.4765609746023644,0.1001690695888178,0.0003354851012160,12.8854651719876276,-1.1427135898959433,404.9628282953894995,0.6930612085209336,0.0989470089003537,0.0014404210249277,-9.6793365473109745,-10.1067056860120505,348.0509708018088304
0.4745100883878980,0.1056809606258977,0.0003406446395687,12.2402037337828631,-5.8973924056647018,404.4681689308702062,0.6940631594807194,0.1046981493656925,0.0014375131114860,-10.7653279633792209,-17.4626777884455109,354.7569247599814162
0.4743510362541412,0.1061392382169423,0.0003411063105274,11.2118395165658793,-4.2226931091374116,397.6456378640722278,0.6947037492282268,0.1048346129107778,0.0014373909588310,-11.2773494744682168,-14.2926076467436207,354.7680341555081327
0.4761122700603225,0.1006147640543397,0.0003353262451414,10.4845056901116376,-0.1403498513825742,395.7399673423880131,0.6930811188086051,0.1006932103390993,0.0014395600996121,-10.6157562061767035,-11.4411430737008040,349.1898299184055645
0.4775074265270488,0.0952369631763330,0.0003290084903785,9.9091464153021782,3.0578429489235570,402.4856002893082518,0.6914884604159851,0.0965952433384705,0.0014417018268234,-10.3221609658427003,-11.0216298694143031,350.1485688723240628
0.4777913932710721,0.0932816154812377,0.0003262391844251,9.1806213727355228,3.1602569193253656,408.2904955568250784,0.6918469800659487,0.0961235963467573,0.0014419061276665,-9.1964905993609189,-10.9450909357951112,346.3453343860392124
0.4789899986680282,0.0909647112409141,0.0003247859725583,9.1287056359595962,3.8466342160178022,412.9845784859447804,0.6922229339794592,0.0964383604758441,0.0014417227177267,-9.0978949903756146,-11.6550234559039279,345.3390381921580001
0.4801133860461240,0.0878520554627055,0.0003218017180515,8.9878954150834467,5.1111101984460117,417.9691263646263906,0.6907481875258243,0.0921428280060109,0.0014439505189258,-8.7090710143174626,-9.4133792039394599,342.2041188101280795
0.4801512693100847,0.0872576146245044,0.0003208536788322,9.1329765265685943,4.8515544650028186,424.6512664724772321,0.6898151406626039,0.0885922679814570,0.0014457677446961,-8.2014554547696790,-9.0688348863668189,340.9028226397558115
0.4799648111272476,0.0862168679019747,0.0003186669713999,8.7723620349715592,7.0451771076606153,426.5619874587612799,0.6889272924895822,0.0873205720413146,0.0014464492264782,-8.0295592486550369,-6.4233947602108969,340.0959546221100709
0.4800953247255644,0.0851443652740337,0.0003170931066235,9.6460142081574851,8.8827439501805188,435.2033085590151131,0.6878804852585164,0.0874840312335893,0.0014464614023173,-7.4262259304027758,-10.4997655683724425,332.3793539790805767
0.4801833954732544,0.0848191144039177,0.0003167163969984,10.5657808792686154,8.9046892566981946,434.1983291572328199,0.6893023492536535,0.0881401719333562,0.0014460195658399,-8.2330693813984528,-5.5600645131918300,326.9544904299861514
0.4807006366910134,0.0850714384959007,0.0003182414973010,10.9240725003496753,5.0898609681307301,435.2631671098572497,0.6889709663016420,0.0888992854192694,0.0014456769420121,-9.0222799476230158,-9.2088534396916533,319.8871433248804124
0.4811357836878603,0.0864779236399771,0.0003216000682136,10.6206238762069862,4.6389788888248509,436.0260739902700493,0.6887340489163636,0.0883821656474719,0.0014459498134150,-8.9571357463138330,-12.0714783798448657,317.7858617203742142
0.4807548677108263,0.0867491269861475,0.0003212610896366,11.8971288903048773,6.6368171913877569,447.2001994782878569,0.6870851936718021,0.0873059406554242,0.0014466015908939,-9.2473487715461022,-11.2942497377274300,320.2651630350292749
0.4804143653432384,0.0872347028482442,0.0003213759426149,12.5546564535562428,7.9905497988968506,443.8457342051394221,0.6874787208727252,0.0871183418673753,0.0014466971899028,-11.9573863192001060,-6.7770429340921821,313.9074966413995753
0.4797883771401110,0.0874483221463840,0.0003204152155497,12.0078473359175746,6.8795683174807776,437.3012549799844351,0.6881358300564917,0.0868653533988079,0.0014467725208558,-11.3307813811069202,-8.1796841743139623,307.2227641605560962
0.4795962120052466,0.0892087396906978,0.0003230231481944,13.3188925795743955,2.3473531463405299,432.1246185372067998,0.6882824143349491,0.0886319523326488,0.0014459051355599,-10.9409551916149823,-14.0737270049274894,300.1966974965343411
0.4791649482626218,0.0907071281929955,0.0003247014666734,13.3778332801798783,0.3118984931113942,442.6335606600839014,0.6887939049140146,0.0903676657669218,0.0014449993727919,-12.1530118771965476,-15.9571148861502330,298.0704158164303976
0.4781518142921639,0.0936789767337273,0.0003276851815772,13.0209709367998396,1.0483801300816791,447.2288167869020867,0.6893055022041800,0.0945875658666311,0.0014428790516236,-10.6073119051789746,-17.9571858666785893,292.9635037795416110
0.4773231037430259,0.0958193581617650,0.0003296233858524,12.0482229872260245,1.6831231765856991,446.1712595042337171,0.6909490668052098,0.0989059288807951,0.0014405905327798,-9.2619790227253418,-15.1094547549931679,290.6221727240384780
0.4744892204847735,0.1031474302811662,0.0003362257094407,13.9339873598800992,-1.5964712638831628,447.2962144070566524,0.6946616019937971,0.1065430151581415,0.0014365748666731,-10.3660531514538707,-17.5372560544650113,289.4073614830713268
0.4737610543900633,0.1066699615102574,0.0003407973206558,15.5925787268132794,-1.8231652927196484,462.0639258070825690,0.6941519734281930,0.1072821003876545,0.0014362382754081,-11.7384243855988490,-16.3254257541280516,296.1228913272861973
0.4721779997987318,0.1108145505649388,0.0003446551025808,17.1557687568375847,-1.0903975890960502,461.7283766821022937,0.6942986161787211,0.1080354623279103,0.0014358903720322,-13.4508764462190182,-16.2849389709047330,299.0838233975894696
0.4716512423506525,0.1094478110694515,0.0003411710132971,17.8309341188942270,2.0939830314421228,445.7990325531035296,0.6940061185309074,0.1046976469494089,0.0014375555954406,-14.3597661979005338,-9.3007786486271780,296.0367728780079801
0.4701493086062655,0.1132290759294566,0.0003445437191332,17.4428533834780986,1.9572654364700026,448.9009605432142962,0.6959630295835963,0.1130326057162099,0.0014333476960703,-16.7560991363178537,-16.7546959344881827,312.1822107065268597
0.4696624268039077,0.1159618298941851,0.0003482516017854,18.1342689522027918,1.1680182376332613,436.7207272814070507,0.6989659372394760,0.1190464469055194,0.0014301345684277,-20.2115886467374963,-12.9050515897971341,317.1040091675957910
0.4683530087534177,0.1202143248158311,0.0003528045204087,18.5032273915324232,-2.9034844596084151,432.2330993571165436,0.7011378685832166,0.1266382570178276,0.0014262261567318,-21.9360145420305734,-16.7069502423437157,326.7110040678593919
0.4687978791398904,0.1187723030964827,0.0003512537104592,18.2711914110583322,-2.0269579295670561,439.4848652144910375,0.7006266285593477,0.1242262415913344,0.0014274535763759,-21.4252962484514455,-16.6259909056532997,318.9626117245251180
0.4706642919626879,0.1117080608214728,0.0003430013391084,18.1252676534282777,-0.0436758166639347,440.9914249207667467,0.6987166169733735,0.1159180342454596,0.0014316637093247,-19.3293920315020138,-11.1730184302062856,313.8511109550923379
0.4731569215296639,0.1055117602081390,0.0003375779996268,17.9214862614099495,1.4753511085219959,453.8611554298373676,0.6963641497611015,0.1080570734874466,0.0014357793182858,-17.7335452516903977,-12.4075251873740964,303.8808386880612602
0.4762125478311954,0.0974885053524008,0.0003301922780971,16.2794780035954929,4.3158916891245793,456.5335309783550883,0.6939110533043139,0.0990668132047652,0.0014403765208460,-15.3191864393174200,-7.7973453545491713,290.9761309608826423
0.4772340407643890,0.0936222210348185,0.0003256678436575,15.1838421629596336,5.3756208300506163,461.6851081480671155,0.6911822590339075,0.0941545025726647,0.0014429928056125,-12.6891672625458547,-8.1611535118156215,287.6430900759702922
0.4790418840479575,0.0905396181538411,0.0003241779328277,14.5198673715542679,5.9939116960732184,466.6915062283942461,0.6901695860803710,0.0903270523020616,0.0014449264057278,-10.8185246532489803,-6.2189251327341779,282.4158439767247160
0.4793921006429429,0.0890301497454909,0.0003223032735837,14.3539786146362296,6.0601730453925873,471.8807313220686410,0.6896801829376156,0.0904316828274352,0.0014449296880149,-10.4373837293222547,-10.6602641914572143,278.2281030329493205
0.4798983204324904,0.0886517642855976,0.0003227196357896,13.9746687831408067,5.0795463652921544,471.8508845854128140,0.6894404907490914,0.0900919402003106,0.0014450801464256,-9.7240857951478414,-9.3870681549987633,277.2293656774588726
0.4799537365564863,0.0876396413371874,0.0003210884292490,13.5456707969539849,5.0331520083151213,475.0220486452369073,0.6875605340869329,0.0896457439823278,0.0014454561910553,-10.1165027032105179,-13.1264500347347042,278.0934132448286960
0.4805437833295478,0.0871600033888656,0.0003215203611427,13.1563809721870530,5.0178917229990292,469.9246091966656991,0.6877246445680039,0.0889583172789778,0.0014457657870914,-9.3537281009930631,-14.5841401246896769,278.1779197130576335
0.4805847647202122,0.0867884738679112,0.0003209588333244,13.6492991125313701,4.3011626426428009,471.8793248271560969,0.6883056184475461,0.0905345251730579,0.0014449370932726,-9.5755772583230669,-15.6693241901966687,281.2407860258488768
0.4803322944262328,0.0878848634554395,0.0003223172860076,13.4199445885152482,3.2027121425880987,475.7144079254782127,0.6884767663520337,0.0914286289538690,0.0014444971643079,-10.3168311494727085,-15.7381479230301693,280.9009125693908118
0.4804352268139462,0.0879764579013640,0.0003226952001219,13.9745291653798152,4.2341213338365415,472.2651017286491992,0.6890090620961118,0.0926919198759615,0.0014438060072516,-9.8774245078457401,-15.5497299467132617,283.0044064686741194
0.4810898653859668,0.0881482924572193,0.0003243807472865,13.0162411548937840,1.9649175610131484,471.6858116575015742,0.6890808545698163,0.0919697516248128,0.0014441978369967,-11.1370334955261416,-16.3640564345962893,285.2586113075756202
0.4808395277235292,0.0877756122104108,0.0003232083772782,13.2443698940218137,2.8638752597448578,470.0057355513609991,0.6882649378352707,0.0896213547458316,0.0014453859859486,-10.6402906199663594,-13.2067659451060084,287.2525395866931035
0.4806717315241517,0.0879161046665209,0.0003230996105355,13.0449794625404234,4.5694883416694356,461.7039703502410362,0.6878588012416930,0.0884465259364220,0.0014460279150426,-10.7037900373427703,-13.0871375745908569,288.3718478754219632
0.4807439111424431,0.0865953885654026,0.0003209698320093,12.5692757116915779,5.3319657304417767,453.1712762020423497,0.6885867206013508,0.0876677418991979,0.0014463413060494,-11.3844962603679249,-8.8671467148195102,296.2755867172321018
0.4809526691896488,0.0859704814237963,0.0003203341813293,13.7334040118748781,6.5532342249516731,453.2273652706403482,0.6875526786118772,0.0862681068584639,0.0014471392251724,-12.4931990892944818,-10.0569562888538275,302.4585766171056207
0.4811995677071446,0.0845778663698163,0.0003184511888401,13.1419943358398292,6.9436130839166115,450.0062515915689687,0.6877103798708876,0.0854976982730968,0.0014475028021398,-12.5317039427863843,-8.3200842727233599,304.4395437723393343
0.4817293034405301,0.0828403470322870,0.0003165773235466,14.2622053387718815,7.8074031097445999,442.1494332554379980,0.6873741753423763,0.0847922079896643,0.0014478740732180,-11.6721496834911775,-7.8954068025856543,305.8735884218293677
0.4815451161946376,0.0829674256374564,0.0003164034624303,13.4906365453076269,6.5291397401967064,431.3476090503866658,0.6873641886538718,0.0843718537250704,0.0014480843604648,-11.6044693565793526,-8.6174579997303304,304.9434234334560756
0.4809082340763111,0.0838910720246969,0.0003166434143378,12.5586786194313849,2.5055628640775169,430.9088448702865435,0.6876455817141521,0.0847267340682976,0.0014478766636583,-12.5361457225861894,-10.3109994497743358,323.7851726993098964
0.4813548815972584,0.0840677831779186,0.0003179039902632,13.2242632897132317,2.3849822248382315,427.9992970791284392,0.6876033792953481,0.0845461869890326,0.0014479684018245,-13.7597171611945832,-9.7052000787987378,332.9155302492526403
0.4812063983194495,0.0843817290405081,0.0003181330324828,11.4763173575142492,2.2206143483072438,415.4825297789410570,0.6881385530722470,0.0841424943160209,0.0014481294860562,-12.9114152909198818,-8.4035247751017312,329.0294017547334420
0.4810592628050505,0.0863720346679415,0.0003212664764154,12.4581460720041957,1.1714862246184130,415.2303556154233775,0.6880460147505392,0.0855616604608591,0.0014474609366482,-12.8052601795358516,-12.9702433744730161,338.1824266969558721
0.4808488056207240,0.0883253076947842,0.0003241788157161,11.5954542739858901,1.0011462008124512,414.0261156711933950,0.6893790139726331,0.0875983647521128,0.0014463249970126,-12.8005186016720049,-9.7684372183821768,346.7595174429830536
0.4795908328531778,0.0896786478743410,0.0003238586387571,12.4044730556974674,1.9239639387511251,406.4804518115089991,0.6892184277277141,0.0892205280865480,0.0014455697737292,-13.4736854326948450,-11.7069929158411181,348.2525883126883741
0.4778679637405291,0.0951748784175130,0.0003297022041087,12.4700852614086415,1.1355723773394075,403.2203716627980725,0.6909079330729079,0.0927818935255277,0.0014436702746415,-14.8204136205931540,-7.8469518209598945,356.6756692375789157
0.4759138472273743,0.0999461327022716,0.0003337999165942,13.6484609524591285,0.2198708401501562,397.2461555756336793,0.6928527299863767,0.1014787185637536,0.0014392258223934,-15.7047393692728683,-11.2053357405096037,360.9886568001628007
0.4752886117900091,0.1020298011818017,0.0003360580423042,11.3429454036135553,1.5187921890010421,391.5604976526948917,0.6946987822496146,0.1082705733724158,0.0014357234397160,-17.2255410117426777,-11.6695313203555777,358.4102425220643227
0.4737750767100428,0.1073881725495575,0.0003420951293048,13.3970842460064112,-0.9674957685314196,391.6868691001725438,0.6954483662112553,0.1099090791648990,0.0014348508861504,-17.3552601149991368,-9.5120883810644976,360.8246373362409258
0.4725592084257044,0.1137232649395409,0.0003505082384940,13.5377481005621885,-3.4406576995851066,393.5184170445659788,0.6939261869142759,0.1058562736019282,0.0014369906384243,-16.7856478822816975,-10.5598454268559774,354.9460095425033614
0.4715566713698661,0.1221981628577040,0.0003631087457196,13.4216232469756918,-8.2344553546875190,405.5567373609553670,0.6921122199342085,0.0985997750886231,0.0014407341074105,-15.9769899054939817,-7.8705241732329112,345.9402044938508993
0.4701518508431405,0.1280532340340546,0.0003702785365442,15.4190249483072641,-11.1766999757040093,416.3970449321896581,0.6905520107118174,0.0940877339613996,0.0014430888877278,-14.5909110517796652,-7.3255861348671800,333.5198275696857877
0.4711083321696281,0.1202687276308989,0.0003588266946930,14.4832360638182500,-2.2466642717625405,429.5708124889125656,0.6899359551065248,0.0933362800895373,0.0014434860696592,-13.5596611438851316,-5.3617056682350119,317.8466967251412143
0.4721720340702807,0.1155252692556780,0.0003528636130717,16.1505980868523018,0.0283420222369098,437.4744657068158062,0.6906990651568171,0.0944156170980270,0.0014429374023776,-13.9139599964035057,-7.3702134013096634,315.3491166874732698
0.4726967861125271,0.1116586839215460,0.0003472734678345,17.1393841478941447,2.3796918714895385,449.6596584715587142,0.6931278791787066,0.0976902378893949,0.0014411329478620,-14.1939501664222778,-4.0504594629627313,300.0109640534377036
0.4740937079499130,0.1086265741183931,0.0003449726442887,18.3206444343138166,6.5403960548431046,466.0611223501383620,0.6948773271936759,0.1070778605893185,0.0014363876007791,-15.0114553647643589,-9.4452837902420708,290.9394740814059332
0.4731374612870753,0.1094530040855248,0.0003443682201420,19.6384732024239810,5.5476334006469328,468.7137920213189091,0.6955911663225172,0.1087628837985279,0.0014355118812685,-15.9573455396037858,-7.4476707542028215,280.5202347945333941
0.4729554357353069,0.1119290418741802,0.0003482692735488,19.7884935680140224,5.3482990583397374,462.6140736005521035,0.6960791157537799,0.1170491041470497,0.0014313712402859,-17.8507935120496342,-9.0122555559222963,297.5851240443982988
