L_FAL,,,L_TAM,,,L_FCC,,,L_FM1,,,L_FM2,,,L_FM5,,,R_FAL,,,R_TAM,,,R_FCC,,,R_FM1,,,R_FM2,,,R_FM5,,
0.4400234985351563,0.1038143310546875,0.0677756958007813,0.5196499633789062,0.1305556945800781,0.0859103775024414,0.4953879394531250,0.0582528495788574,0.0543620338439941,0.5020971984863282,0.2544546051025390,0.0215644111633301,0.4414093017578125,0.3050376586914062,0.0230547142028809,0.4086409912109375,0.2199186401367187,0.0245558300018311,0.7348634033203125,0.1024929428100586,0.0781198654174805,0.6563906250000000,0.1255248184204102,0.0958523025512696,0.6923996582031250,0.0559333381652832,0.0548194160461426,0.6696126098632813,0.2528393096923828,0.0301768054962158,0.7309014892578125,0.3067928161621094,0.0188127002716064,0.7627796020507812,0.2215835571289063,0.0257633552551270
0.4400127563476562,0.1038203735351562,0.0677758102416992,0.5196390991210937,0.1305422668457031,0.0859344863891601,0.4953579406738282,0.0582551841735840,0.0543515434265137,0.5021284179687500,0.2544629974365235,0.0215546283721924,0.4414033813476563,0.3050582885742187,0.0230567798614502,0.4086741943359375,0.2199106597900390,0.0245279941558838,0.7348481445312500,0.1025436325073242,0.0781499710083008,0.6564368286132812,0.1255122299194336,0.0958014297485351,0.6923884277343750,0.0559378204345703,0.0548310317993164,0.6696301269531250,0.2528670043945312,0.0301583118438721,0.7309165649414062,0.3068032836914062,0.0188220710754395,0.7627680053710938,0.2216059112548828,0.0257516689300537
0.4399820251464844,0.1038097457885742,0.0677648696899414,0.5196387329101563,0.1305551300048828,0.0858789672851562,0.4953506774902344,0.0582753295898438,0.0543527526855469,0.5021299743652344,0.2544599761962891,0.0215924148559570,0.4414133911132813,0.3050346069335937,0.0230646743774414,0.4086437072753906,0.2199178314208984,0.0245516223907471,0.7348362426757813,0.1024938125610352,0.0781072463989258,0.6564307250976562,0.1254942855834961,0.0958550872802735,0.6924060668945312,0.0559031257629394,0.0548338966369629,0.6696428833007813,0.2528616638183594,0.0301606616973877,0.7308860473632812,0.3067596740722656,0.0188246002197266,0.7627795410156251,0.2215758819580078,0.0257569999694824
0.4399925537109375,0.1038228530883789,0.0678077850341797,0.5196395874023437,0.1305457153320312,0.0859427185058594,0.4953618469238281,0.0583090209960937,0.0543871612548828,0.5021171264648437,0.2544742279052735,0.0216309070587158,0.4414099426269532,0.3050549621582032,0.0230601673126221,0.4086455993652344,0.2199270172119141,0.0245293598175049,0.7348807983398438,0.1024944763183594,0.0781760711669922,0.6564257812500001,0.1254937515258789,0.0958617019653320,0.6924003295898438,0.0559142875671387,0.0548641204833984,0.6696453247070313,0.2528594055175781,0.0301794166564941,0.7309036254882812,0.3067881774902344,0.0188242855072021,0.7628116455078126,0.2215795593261719,0.0257452163696289
0.4400299377441406,0.1038200073242188,0.0677990112304688,0.5196578369140625,0.1305750885009766,0.0859018859863281,0.4953988952636719,0.0583047065734863,0.0544191474914551,0.5021219787597656,0.2544748229980469,0.0216389160156250,0.4414046936035156,0.3050612182617188,0.0230606861114502,0.4086445007324219,0.2199304809570312,0.0245269107818604,0.7348771972656251,0.1025131988525391,0.0781274871826172,0.6564176025390626,0.1254972991943359,0.0958487625122070,0.6923867187500000,0.0559266662597656,0.0548942108154297,0.6696261596679688,0.2528577728271485,0.0301663341522217,0.7308927001953125,0.3067874755859376,0.0188088626861572,0.7627782592773438,0.2215860137939454,0.0257367191314697
0.4400301513671875,0.1038348999023437,0.0678148803710937,0.5196798706054687,0.1305888671875000,0.0859091796875000,0.4954415893554688,0.0584492034912110,0.0545632667541504,0.5020928344726563,0.2544972991943359,0.0216071739196777,0.4414051513671875,0.3050662231445312,0.0230697059631348,0.4086377868652344,0.2199235839843750,0.0245230293273926,0.7348845825195313,0.1025085525512695,0.0781348800659180,0.6564579467773438,0.1255093002319336,0.0958917846679687,0.6924269409179687,0.0559204254150391,0.0548569946289063,0.6696363525390625,0.2528533325195312,0.0301733493804932,0.7309023437500000,0.3067987976074219,0.0188103446960449,0.7628081054687500,0.2215754547119140,0.0257240009307861
0.4400184936523437,0.1038440628051758,0.0678167266845703,0.5197004394531251,0.1305665130615234,0.0859032897949219,0.4954265747070313,0.0583128738403320,0.0544335250854492,0.5021155090332031,0.2544848022460938,0.0216510276794434,0.4413850097656250,0.3050626220703125,0.0230575904846191,0.4086793518066406,0.2199438781738281,0.0245304832458496,0.7348468017578125,0.1025516433715820,0.0780911102294922,0.6564702148437500,0.1254979248046875,0.0958681869506836,0.6924375000000000,0.0559145011901856,0.0548194808959961,0.6696420288085938,0.2528558349609375,0.0301794185638428,0.7308817138671875,0.3067794189453125,0.0188199996948242,0.7628000488281250,0.2215959320068359,0.0257386035919189
0.4400348510742187,0.1038308258056641,0.0678476638793945,0.5197101440429688,0.1305861816406250,0.0858518905639648,0.4954493103027344,0.0583092422485351,0.0543792991638184,0.5021296386718750,0.2544795684814453,0.0215898056030273,0.4414115295410156,0.3050706481933594,0.0230326690673828,0.4086735229492188,0.2199368896484375,0.0245489311218262,0.7349268188476563,0.1025037078857422,0.0780837020874023,0.6564797973632812,0.1255007781982422,0.0958809890747070,0.6924602050781250,0.0559107170104980,0.0548063049316406,0.6696315917968750,0.2528388824462890,0.0301750869750977,0.7308780517578125,0.3067793884277343,0.0188279323577881,0.7628182373046876,0.2215776672363281,0.0257230949401855
0.4400541687011719,0.1038068389892578,0.0678430633544922,0.5197311401367187,0.1306099700927734,0.0858380661010742,0.4954106750488281,0.0583168678283691,0.0544039115905762,0.5021408996582032,0.2544896850585938,0.0216280651092529,0.4414238891601562,0.3050394897460937,0.0230520553588867,0.4086649475097656,0.2199326171875000,0.0245592899322510,0.7349177856445313,0.1024973678588867,0.0780624084472656,0.6565086669921875,0.1254722900390625,0.0958933029174805,0.6924511108398438,0.0558974227905274,0.0548077812194824,0.6696070556640625,0.2528282470703125,0.0301926956176758,0.7308864135742188,0.3067675781250000,0.0188305072784424,0.7627846679687500,0.2215914764404297,0.0257112331390381
0.4400408020019531,0.1038170013427734,0.0678147354125976,0.5196849365234375,0.1305503692626953,0.0858901062011719,0.4953882751464844,0.0582793388366699,0.0543807868957519,0.5021525573730469,0.2544562072753906,0.0216604309082031,0.4414044494628906,0.3050598754882812,0.0230748157501221,0.4086768798828125,0.2199296569824218,0.0245513877868652,0.7348942260742187,0.1024946136474609,0.0780210876464844,0.6565423583984376,0.1254065780639649,0.0958965988159180,0.6924726562500000,0.0559026947021484,0.0547720870971680,0.6695992431640625,0.2528297882080078,0.0302112865447998,0.7308795776367187,0.3067602539062501,0.0188378982543945,0.7628051757812501,0.2215778198242188,0.0257518596649170
0.4400468750000000,0.1037936477661133,0.0678288955688477,0.5197001342773437,0.1305680999755859,0.0858749160766601,0.4953902587890625,0.0582933807373047,0.0543595085144043,0.5021439819335938,0.2544685821533204,0.0216404800415039,0.4413942260742187,0.3050422973632813,0.0230755615234375,0.4086954956054688,0.2199229736328125,0.0245481605529785,0.7349819946289062,0.1024955749511719,0.0780376358032227,0.6565420532226562,0.1254069747924805,0.0958787612915039,0.6924744873046875,0.0558979721069336,0.0547757148742676,0.6696223754882813,0.2528130645751953,0.0301706237792969,0.7308970336914062,0.3067482299804688,0.0188322658538818,0.7627869873046875,0.2215666503906250,0.0257276611328125
0.4400526733398438,0.1038167419433594,0.0678225326538086,0.5197365722656250,0.1305713500976562,0.0858202743530274,0.4954328918457032,0.0583080863952637,0.0543133964538574,0.5021397705078126,0.2544694366455078,0.0216395454406738,0.4414340820312500,0.3050429382324219,0.0230693759918213,0.4086983947753907,0.2199233856201172,0.0245533847808838,0.7349627685546876,0.1025000686645508,0.0780335311889649,0.6565712890625001,0.1253804931640625,0.0958874206542969,0.6925161132812501,0.0558776054382324,0.0547563743591309,0.6696240234375000,0.2528040313720703,0.0301605758666992,0.7308875732421876,0.3067398986816406,0.0188289470672607,0.7628162231445312,0.2215891265869141,0.0257306919097900
0.4400903930664062,0.1037987518310547,0.0678345565795898,0.5197189941406251,0.1305947570800781,0.0858239212036133,0.4954098510742188,0.0582994766235352,0.0543574256896973,0.5021408691406251,0.2544830322265625,0.0216481494903564,0.4414269714355469,0.3050304870605468,0.0230593185424805,0.4086863403320313,0.2199393005371094,0.0245681896209717,0.7349990234375000,0.1024663543701172,0.0780284423828125,0.6565716552734375,0.1253816833496094,0.0958839797973633,0.6925342407226562,0.0558624687194824,0.0547611160278320,0.6696162109375000,0.2527952117919922,0.0301771221160889,0.7308641357421876,0.3067681884765625,0.0188635025024414,0.7627837524414063,0.2215954895019531,0.0257392463684082
0.4400971069335938,0.1038099441528320,0.0677984771728516,0.5197424316406251,0.1305800323486328,0.0857887344360352,0.4954598999023437,0.0582977790832520,0.0543631095886230,0.5021332397460938,0.2544770355224609,0.0216256713867187,0.4414220581054688,0.3050385131835938,0.0230578250885010,0.4086883239746094,0.2199095306396484,0.0245594882965088,0.7350087280273437,0.1024691314697266,0.0780313110351563,0.6565591430664063,0.1253961181640625,0.0959102096557617,0.6925432739257813,0.0558698387145996,0.0547265052795410,0.6695939941406250,0.2527766876220703,0.0302036037445068,0.7308851928710938,0.3067758789062500,0.0188390007019043,0.7627821044921875,0.2215895233154297,0.0257663478851318
0.4400905761718750,0.1037821426391602,0.0678036727905274,0.5197542724609375,0.1305837554931641,0.0858303070068360,0.4954460754394531,0.0582747497558594,0.0543374900817871,0.5021374816894532,0.2544754638671875,0.0216510429382324,0.4414097595214844,0.3050583801269531,0.0230723323822022,0.4086668701171875,0.2199022064208984,0.0245539302825928,0.7349747314453126,0.1024950790405273,0.0780309295654297,0.6565755004882813,0.1253776626586914,0.0958857345581055,0.6925327148437500,0.0558609771728516,0.0547463340759278,0.6696420288085938,0.2527952423095704,0.0301755371093750,0.7308695068359375,0.3067600402832032,0.0188068695068359,0.7627909545898438,0.2215857238769531,0.0257243118286133
0.4400733337402344,0.1038041381835938,0.0678209457397461,0.5197532348632813,0.1305837249755859,0.0858260879516602,0.4954106750488281,0.0582996788024903,0.0543465042114258,0.5021463928222656,0.2544586029052734,0.0216237297058105,0.4413738708496094,0.3050436096191406,0.0230719680786133,0.4086707153320313,0.2199101562500000,0.0245802860260010,0.7350134887695313,0.1024801788330078,0.0780327682495117,0.6565774536132812,0.1253648910522461,0.0958303680419922,0.6925274658203125,0.0558907623291016,0.0547252769470215,0.6695944824218750,0.2527908630371094,0.0301640510559082,0.7308545532226562,0.3067689208984375,0.0188690395355224,0.7627717285156250,0.2215787200927734,0.0257687873840332
0.4400895690917969,0.1037996673583984,0.0678116455078125,0.5197531738281250,0.1305836791992188,0.0858262100219726,0.4954444580078125,0.0583078041076660,0.0543126068115234,0.5021131896972656,0.2544778289794922,0.0216407718658447,0.4414123840332032,0.3050256652832031,0.0230706539154053,0.4086798400878907,0.2199108581542969,0.0245581932067871,0.7350061645507813,0.1025008697509766,0.0780369796752930,0.6565501708984375,0.1253950347900391,0.0958585815429688,0.6925240478515625,0.0558763160705566,0.0547454566955566,0.6695888671875000,0.2527922363281250,0.0301847038269043,0.7308316040039062,0.3067897338867188,0.0188493022918701,0.7627778930664063,0.2215977020263672,0.0257233810424805
0.4400620422363281,0.1038182678222656,0.0678103408813477,0.5197491455078125,0.1305789031982422,0.0858221817016602,0.4954346313476563,0.0583042640686035,0.0543176994323731,0.5021438903808594,0.2544656829833984,0.0216381721496582,0.4414221191406250,0.3050652465820313,0.0230759372711182,0.4086783752441406,0.2199153594970703,0.0245523834228516,0.7349406127929687,0.1025098953247070,0.0779936294555664,0.6565878295898437,0.1253536605834961,0.0958466567993164,0.6925184326171875,0.0558636360168457,0.0547241554260254,0.6696057128906250,0.2528010559082031,0.0301626224517822,0.7308715209960938,0.3067556457519531,0.0188674964904785,0.7627545166015626,0.2215808563232422,0.0257453479766846
0.4400599060058594,0.1038131790161133,0.0677740859985352,0.5197316894531250,0.1305663452148438,0.0858137283325196,0.4954556274414063,0.0582961883544922,0.0543230552673340,0.5021623535156250,0.2544783477783203,0.0216686820983887,0.4413991088867187,0.3050461425781250,0.0230767936706543,0.4086617126464844,0.2199154357910156,0.0245503826141358,0.7349483642578125,0.1024800796508789,0.0780189895629883,0.6565487060546875,0.1253558120727539,0.0958772430419922,0.6925279541015625,0.0558804702758789,0.0547496948242188,0.6696063232421875,0.2527973632812500,0.0301884899139404,0.7308846435546875,0.3067223815917968,0.0188583316802979,0.7627829589843750,0.2215885162353515,0.0257619590759277
0.4400268249511719,0.1038358306884766,0.0677881088256836,0.5197201538085937,0.1305522308349610,0.0858422241210938,0.4954181823730469,0.0582910919189453,0.0543101539611816,0.5021485900878906,0.2544646911621094,0.0216445827484131,0.4414166870117188,0.3050322875976563,0.0230740947723389,0.4086807250976562,0.2199099121093750,0.0245551948547363,0.7349140625000000,0.1024887542724609,0.0780673065185547,0.6565190429687500,0.1253802108764648,0.0958729248046875,0.6925015258789062,0.0558701820373535,0.0547438430786133,0.6696240234375000,0.2528072662353516,0.0301767272949219,0.7308902587890626,0.3067354736328126,0.0188476886749268,0.7627657470703125,0.2215672760009766,0.0257551422119141
0.4400961914062500,0.1038069992065430,0.0677823333740234,0.5197196655273437,0.1305521850585938,0.0858402023315429,0.4954215087890625,0.0582834701538086,0.0543031921386719,0.5021549072265625,0.2544618377685547,0.0216443290710449,0.4414247436523437,0.3050386047363281,0.0230959129333496,0.4086803894042969,0.2199252777099610,0.0245500793457031,0.7349412231445313,0.1024962387084961,0.0780259628295898,0.6565370483398437,0.1253574447631836,0.0958244400024414,0.6925048217773437,0.0558806037902832,0.0547297019958496,0.6696280517578125,0.2527964019775391,0.0301747398376465,0.7308444213867188,0.3067587585449219,0.0188566722869873,0.7627639770507812,0.2215772705078125,0.0257639675140381
0.4400606384277344,0.1038153076171875,0.0677897491455078,0.5197113647460938,0.1305465850830078,0.0858325424194336,0.4954101867675781,0.0582726020812988,0.0543340797424316,0.5021470031738281,0.2544548187255859,0.0216179771423340,0.4414041442871094,0.3050244140625000,0.0230981426239014,0.4086832580566406,0.2199160614013672,0.0245570735931396,0.7349132690429687,0.1025008239746094,0.0780401306152344,0.6565515747070313,0.1253820495605469,0.0958401947021485,0.6925045166015625,0.0558829536437988,0.0547363433837891,0.6695778808593750,0.2528011474609375,0.0302015762329102,0.7308555297851562,0.3067638244628907,0.0188767604827881,0.7627548828125000,0.2215814666748047,0.0257487564086914
0.4400375976562500,0.1038258285522461,0.0677677078247070,0.5196906127929688,0.1305226898193359,0.0858487091064453,0.4953935546875000,0.0582875747680664,0.0543220100402832,0.5021481628417969,0.2544605712890625,0.0216617126464844,0.4414407958984375,0.3050317382812500,0.0230660781860352,0.4086845703125000,0.2199136657714844,0.0245655384063721,0.7349240112304688,0.1024901580810547,0.0780475006103516,0.6564971923828126,0.1253924636840820,0.0958407897949219,0.6924826660156250,0.0558681793212891,0.0547206039428711,0.6695818481445313,0.2528224487304688,0.0301831741333008,0.7308637695312500,0.3067547607421875,0.0188430633544922,0.7627553100585938,0.2216001281738281,0.0257745189666748
0.4400231933593750,0.1038358840942383,0.0677621078491211,0.5196895751953126,0.1305225982666016,0.0858446273803711,0.4953772583007813,0.0582877044677734,0.0543143539428711,0.5021132507324219,0.2544732971191406,0.0216541194915772,0.4413769836425782,0.3050463867187501,0.0230638198852539,0.4086676025390625,0.2198974456787109,0.0245478820800781,0.7349269409179687,0.1025135040283203,0.0780602493286133,0.6565192871093750,0.1253667755126953,0.0957932586669922,0.6924616088867188,0.0559221878051758,0.0547045516967774,0.6695606689453125,0.2528114624023438,0.0301881942749023,0.7308316650390625,0.3067473144531250,0.0188388500213623,0.7627325439453125,0.2216023864746094,0.0257633247375488
